Evento,Particle.Size,Particle.PT,Particle.Eta,Particle.Phi
42,1814,8.51376,-0.582646,-2.28936
42,1814,2.47187,-1.90583,2.40554
42,1814,3.15813,0.427809,-0.0533534
42,1814,0.754203,-0.608104,-1.49673
42,1814,1.77207,-0.000269646,0.271695
42,1814,0.72713,-3.06432,2.5674
42,1814,2.50601,-1.42866,-2.92436
42,1814,1.64435,1.42262,-2.46812
42,1814,6.52357e-14,999.9,-1.52595
42,1814,7.82051e-14,-999.9,1.60487
42,1814,4.1244,4.44285,-1.53199
42,1814,4.98074,2.21443,1.94327
42,1814,1.75296,4.43922,0.426196
42,1814,3.14137,-1.68059,0.917435
42,1814,4.09511,-1.8312,0.154298
42,1814,5.138,-1.68872,-0.0277091
42,1814,7.9838,-0.53695,-2.267
42,1814,0.753963,-1.6743,-3.08875
42,1814,2.10982,-1.90583,2.40554
42,1814,10.6552,2.40394,0.0267337
42,1814,5.71839,2.10956,-0.0818522
42,1814,4.44089e-16,999.9,3.14159
42,1814,6.4535,2.43454,-2.30708
42,1814,1.06751,2.28159,2.4784
42,1814,3.73268e-15,-999.9,-0.14927
42,1814,0.806569,-4.46923,-1.84046
42,1814,1.17124,-0.904389,1.29515
42,1814,4.98169,-1.60975,-0.257649
42,1814,1.31018e-13,999.9,2.27942
42,1814,1.72998,-2.85133,-0.974716
42,1814,0.978458,-0.395901,2.87139
42,1814,4.90328,2.21443,1.94327
42,1814,1.45633,-2.60244,-0.240098
42,1814,1.21775,-2.16552,-2.13844
42,1814,0.759118,-0.395901,2.87139
42,1814,1.28191,4.78953,-2.80111
42,1814,1.30111,6.04061,-1.65319
42,1814,8.88178e-16,999.9,3.14159
42,1814,1.49471,0.860968,0.535045
42,1814,2.24391,0.422001,-0.583798
42,1814,2.82375,1.93142,-1.55629
42,1814,1.06538,-4.02701,1.72712
42,1814,1.79987,-3.28593,-0.32466
42,1814,3.44585,-4.5998,1.64962
42,1814,2.49024,5.55338,0.268713
42,1814,1.11324,5.37234,-1.04726
42,1814,1.77636e-15,999.9,3.14159
42,1814,3.62985,3.64639,0.621934
42,1814,0.594411,3.9373,-1.22733
42,1814,1.01332,4.78953,-2.80111
42,1814,4.90153,-3.25072,1.69031
42,1814,1.35988,-3.51956,0.708706
42,1814,1.22446e-13,-999.9,0.000906703
42,1814,2.37386,3.87509,-2.86009
42,1814,0.916476,3.2174,-1.55353
42,1814,2.71875,4.04753,-1.79907
42,1814,0.952912,1.85769,-0.774971
42,1814,1.50388,1.90198,-2.72225
42,1814,2.13422,0.589849,3.13643
42,1814,1.5599,-3.35435,2.22344
42,1814,0.718488,-3.38498,-1.07953
42,1814,17.7072,-2.39345,-2.36789
42,1814,4.83429,-0.381285,-2.24929
42,1814,3.31774,-0.856819,-2.34398
42,1814,0.522453,-1.6743,-3.08875
42,1814,1.36355e-14,999.9,-0.944395
42,1814,3.27544e-14,-999.9,2.27942
42,1814,0.321311,-6.93096,-0.96992
42,1814,2.68527,1.49507,2.69847
42,1814,2.15953,-0.229229,0.396266
42,1814,0.840739,2.9745,-1.30306
42,1814,2.03288,0.207179,-1.20454
42,1814,1.07455,1.64545,-2.62199
42,1814,0.980713,3.15938,3.13373
42,1814,4.8569,2.43454,-2.30708
42,1814,1.9691,2.17162,2.41204
42,1814,3.28972,2.12911,1.68306
42,1814,0.705113,-0.395901,2.87139
42,1814,1.05015,-0.526576,-1.65693
42,1814,0.704757,-0.32517,1.41376
42,1814,1.40433,-2.92296,-3.09352
42,1814,2.44649,1.57618,-1.71316
42,1814,0.832178,2.27231,-0.730037
42,1814,1.96583,0.422001,-0.583798
42,1814,0.561555,-0.938423,-0.948227
42,1814,1.38459,-1.41839,3.10267
42,1814,0.517374,-2.16552,-2.13844
42,1814,7.36994e-15,999.9,1.30207
42,1814,7.3811e-15,-999.9,-1.84496
42,1814,1.01321,4.78941,-2.80125
42,1814,4.84861,2.43282,-2.30794
42,1814,2.14554,2.36179,1.42003
42,1814,3.63145,3.64682,0.622291
42,1814,3.52012,-2.24974,-0.586171
42,1814,5.98995,0.83277,2.03148
42,1814,2.49035,5.55341,0.268786
42,1814,0.602811,4.6035,-0.0832121
42,1814,0.881151,5.4092,-2.88783
42,1814,1.07135,1.64246,-2.62496
42,1814,1.30104,6.04054,-1.65318
42,1814,1.11316,5.37225,-1.04718
42,1814,0.594204,3.93694,-1.22709
42,1814,0.980478,3.15913,3.13284
42,1814,0.559787,-2.88413,-0.25109
42,1814,0.726986,-0.533602,-1.26708
42,1814,2.85434,0.387752,0.75062
42,1814,3.58501,-4.4637,1.53285
42,1814,0.292413,-4.85117,-2.26497
42,1814,1.56639,-3.29486,-0.322651
42,1814,0.713845,1.35293,-1.3014
42,1814,1.13338,0.895435,3.00526
42,1814,0.801527,-4.46923,-1.84046
42,1814,4.20255,0.257192,-0.948876
42,1814,0.510165,1.18681,0.146949
42,1814,2.42602,0.387752,0.75062
42,1814,0.554179,3.06045,-0.0494844
42,1814,1.04622,1.55342,-1.80329
42,1814,1.78151,0.207179,-1.20454
42,1814,1.46698,-3.30825,3.07833
42,1814,1.1049,-2.82585,1.23107
42,1814,16.2955,-3.32602,1.37778
42,1814,1.81251,2.52724,-1.89355
42,1814,3.29781,2.46266,-2.53577
42,1814,0.853568,5.4092,-2.88783
42,1814,0.261256,0.478938,0.476298
42,1814,1.15716,-1.73231,0.779152
42,1814,4.21981,-1.60975,-0.257649
42,1814,0.0582746,4.25405,3.10661
42,1814,2.00869,1.23263,-2.84024
42,1814,1.53138,0.643744,-3.13693
42,1814,0.226717,-6.84255,-2.74901
42,1814,0.867713,-3.9622,1.91324
42,1814,2.14233,-0.229229,0.396266
42,1814,5.54401,0.903209,2.01232
42,1814,0.367254,-1.24906,2.18883
42,1814,3.42283,-2.24974,-0.586171
42,1814,1.49719,4.12425,0.820879
42,1814,2.51741,3.5224,0.403797
42,1814,0.216795,4.6035,-0.0832121
42,1814,3.1942,-4.38796,1.44669
42,1814,0.463554,-5.08415,2.46984
42,1814,0.13068,-4.85117,-2.26497
42,1814,2.03253,4.90171,1.03563
42,1814,0.913362,4.97895,2.25458
42,1814,3.5645,3.32786,2.14815
42,1814,1.75306,2.67181,2.36326
42,1814,0.178256,0.534528,2.38311
42,1814,1.65391,4.43922,0.426196
42,1814,1.47541,2.3915,1.84406
42,1814,1.07547,2.7571,0.698929
42,1814,0.113571,4.6035,-0.0832121
42,1814,1.97212,-4.28237,2.52725
42,1814,0.790568,-3.84436,1.29932
42,1814,2.19076,-4.38796,1.44669
42,1814,0.593179,-2.44209,-2.83251
42,1814,0.866947,-2.48829,-0.0155242
42,1814,4.43707,-3.25072,1.69031
42,1814,0.621438,0.898918,2.00013
42,1814,2.13494,1.79553,2.86611
42,1814,0.441254,3.06045,-0.0494844
42,1814,6.37047,3.05525,-2.12101
42,1814,3.51797,3.37902,-2.09825
42,1814,2.62276e-14,999.9,2.64765
42,1814,0.51743,0.803055,0.0895875
42,1814,1.66332,-0.496864,0.212165
42,1814,1.3206,0.207179,-1.20454
42,1814,0.533759,0.431689,-1.90787
42,1814,0.991518,-0.344071,0.32693
42,1814,1.68066,0.387752,0.75062
42,1814,13.8397,4.69917,0.245553
42,1814,0.233613,3.54167,-3.03076
42,1814,3.39217,2.07758,2.45683
42,1814,5.61052,1.52785,2.63056
42,1814,0.618863,2.3639,2.73962
42,1814,2.55079e-14,-999.9,-0.549542
42,1814,0.965477,2.48582,-3.10099
42,1814,1.12146,1.38348,2.56384
42,1814,0.290745,3.06045,-0.0494844
42,1814,5.89544,-1.27477,2.00162
42,1814,1.26227,-0.982865,2.64504
42,1814,7.2788,1.97246,-0.953619
42,1814,0.915484,-0.166857,1.34166
42,1814,0.725871,0.399767,3.07302
42,1814,4.83395,0.903209,2.01232
42,1814,4.61231,1.0367,1.9612
42,1814,0.429603,0.242723,2.52517
42,1814,1.32664,2.3915,1.84406
42,1814,4.43997,4.33255,-1.62714
42,1814,0.514988,3.19671,0.649901
42,1814,1.56402e-13,-999.9,1.60332
42,1814,0.620661,-6.90964,1.82561
42,1814,9.46177e-15,999.9,1.82431
42,1814,1.72009e-14,-999.9,-1.37593
42,1814,4.44105,4.33277,-1.62706
42,1814,1.75104,2.67063,2.36395
42,1814,1.65385,4.43916,0.42597
42,1814,1.67114,-2.46488,-0.44199
42,1814,0.587587,-0.893131,-0.965241
42,1814,0.580382,-2.05062,-2.02787
42,1814,3.28222,2.1268,1.68273
42,1814,1.35666,-1.43879,-3.10226
42,1814,0.176542,0.524844,2.38918
42,1814,0.514831,3.19638,0.649169
42,1814,3.31215,-1.66253,0.889059
42,1814,0.968609,-1.92028,0.103473
42,1814,2.94034,-1.8312,0.154298
42,1814,2.20767,-1.43531,0.856096
42,1814,1.10808,-2.37893,0.954769
42,1814,4.75724e-14,-999.9,-0.225958
42,1814,0.334598,-3.20181,-0.258939
42,1814,2.16865,-3.42796,1.30271
42,1814,3.30858,-3.25072,1.69031
42,1814,1.10409,4.11628,1.87673
42,1814,0.527942,5.01043,2.98789
42,1814,3.05653,3.32786,2.14815
42,1814,0.927549,6.36015,-2.64647
42,1814,0.861784,6.39851,-1.25287
42,1814,2.57614,2.46279,-1.56258
42,1814,2.2191,0.648269,-0.709382
42,1814,0.259806,0.571502,1.22741
42,1814,0.656374,2.27231,-0.730037
42,1814,0.56165,1.76596,2.00877
42,1814,0.434992,3.66192,-0.732218
42,1814,1.41865,4.43916,0.42597
42,1814,0.0900258,2.13038,0.996495
42,1814,3.50928,2.50471,-2.21096
42,1814,1.50667,2.46266,-2.53577
42,1814,0.825332,1.79147,2.56475
42,1814,0.448086,1.35714,0.259359
42,1814,2.72711e-14,999.9,-0.944395
42,1814,5.6114,2.01388,-1.04306
42,1814,1.74999,1.77106,-0.666504
42,1814,1.2495,-0.982865,2.64504
42,1814,2.42693,-1.80127,-0.0499161
42,1814,2.01713,-1.39848,-0.373016
42,1814,0.845415,-1.73231,0.779152
42,1814,2.33746,-2.32395,-0.82546
42,1814,1.27827,-2.27005,-0.137907
42,1814,2.51829e-14,-999.9,-2.542
42,1814,0.906146,-0.101888,0.57749
42,1814,0.50239,-0.204994,-1.43685
42,1814,0.192964,0.431689,-1.90787
42,1814,0.823777,-5.83374,2.01456
42,1814,0.266996,-7.15146,-0.612211
42,1814,1.6476,-2.46488,-0.44199
42,1814,2.74463,1.5429,1.25652
42,1814,0.286246,1.87108,-0.717023
42,1814,0.974008,-0.526576,-1.65693
42,1814,0.331292,-4.80922,2.36344
42,1814,0.587596,-2.14021,1.62559
42,1814,0.494113,0.796964,0.0898903
42,1814,0.995374,4.58354,0.545052
42,1814,1.09175,5.23873,1.38733
42,1814,0.845459,5.2275,-1.48435
42,1814,0.448825,1.23757,-0.30889
42,1814,0.593266,3.24633,-1.50296
42,1814,2.15213,3.87509,-2.86009
42,1814,2.50593,-1.4039,-2.78434
42,1814,0.326826,0.157491,2.13342
42,1814,1.54849,1.42262,-2.46812
42,1814,0.714095,3.31639,2.87535
42,1814,2.60212,3.43407,1.99515
42,1814,0.437591,4.98587,2.95143
42,1814,0.584868,0.176253,-1.64244
42,1814,0.654742,-0.811063,-0.0208002
42,1814,1.19393,-0.000269646,0.271695
42,1814,1.13576,0.919541,0.710892
42,1814,1.04436,0.656347,-0.425112
42,1814,1.52556,0.648269,-0.709382
42,1814,0.507625,-2.61764,1.43688
42,1814,1.69859,-3.66135,1.11236
42,1814,0.0810994,-3.20181,-0.258939
42,1814,2.13662,-1.65603,-0.0459978
42,1814,0.992458,-1.97989,0.613138
42,1814,0.215537,0.478938,0.476298
42,1814,0.725614,-5.96363,-0.809816
42,1814,0.419202,-4.94761,2.15914
42,1814,1.59311,-2.46488,-0.44199
42,1814,0.687269,-2.34282,-1.14556
42,1814,1.13011,-2.78492,-0.013862
42,1814,0.371469,-4.94761,2.15914
42,1814,1.16792,-2.80775,0.329335
42,1814,0.335521,-2.7046,2.69538
42,1814,2.76876,-3.25072,1.69031
42,1814,1.8892,2.50037,1.98291
42,1814,0.663747,2.6267,2.64364
42,1814,2.45754,2.1268,1.68273
42,1814,1.00678,0.408227,0.372039
42,1814,0.13199,-1.66551,-1.70008
42,1814,0.712359,0.345852,-2.78531
42,1814,1.30156,-3.87474,1.74007
42,1814,0.30716,-4.8613,-3.14014
42,1814,1.06846,-4.28237,2.52725
42,1814,4.04407,2.06917,-0.11689
42,1814,4.2487,2.32668,0.0171097
42,1814,8.08901,2.40394,0.0267337
42,1814,1.7384e-14,999.9,-0.96818
42,1814,1.76142e-14,-999.9,2.17016
42,1814,0.825488,1.79163,2.56467
42,1814,0.493934,0.796736,0.0905389
42,1814,0.290735,3.0604,-0.0494388
42,1814,1.31933,0.206194,-1.20478
42,1814,0.378237,-6.33075,2.79834
42,1814,1.04604,1.55323,-1.80349
42,1814,0.380133,-4.67172,2.33855
42,1814,0.965529,2.48585,-3.10107
42,1814,1.66204,-0.497647,0.214044
42,1814,1.12177,1.38374,2.56372
42,1814,0.448039,1.35702,0.259655
42,1814,0.59282,-2.13138,1.63093
42,1814,0,999.9,0
42,1814,2.48044,5.8199,0.726992
42,1814,3.05159,6.39648,2.56597
42,1814,0.0976102,9.8171,-0.498667
42,1814,1.63144,7.92768,1.94772
42,1814,2.83124,6.60827,-1.13127
42,1814,3.359,5.08876,-1.86589
42,1814,0.664051,4.0423,0.332981
42,1814,0.427965,7.65731,0.122046
42,1814,0.393859,5.85278,0.682591
42,1814,0.601467,6.19215,2.22195
42,1814,0,-999.9,0
42,1814,0.646426,-7.7396,-1.7421
42,1814,1.7869,-0.232535,2.73372
42,1814,4.45834,-4.98605,-1.69559
42,1814,3.72873,-3.68655,0.837959
42,1814,2.1445,-3.94845,-2.96453
42,1814,2.21544,-5.68745,-0.288625
42,1814,1.38571,-6.05715,0.934947
42,1814,1.0408,-8.56732,1.65712
42,1814,1.03204,-8.23275,2.70453
42,1814,17.7706,-2.38933,-2.36509
42,1814,16.0996,-3.33827,1.37745
42,1814,3.6891,1.79038,-0.381838
42,1814,2.73916,-3.2616,1.69347
42,1814,1.01084,0.403901,0.373336
42,1814,0.709684,0.349925,-2.78657
42,1814,1.05445,-4.29555,2.55606
42,1814,2.3567,4.19045,-1.68564
42,1814,8.29386,2.37891,0.0473393
42,1814,1.54678,-3.36281,2.23255
42,1814,2.77737,1.53086,1.24957
42,1814,1.52482,0.64808,-3.14053
42,1814,1.46885,-3.30682,3.09007
42,1814,2.41999,1.58725,-1.70379
42,1814,0.451191,1.23235,-0.30026
42,1814,1.87907,4.01077,-2.93072
42,1814,1.14406,0.911994,0.7109
42,1814,2.10642,-1.90735,2.40758
42,1814,0.973481,-0.524566,-1.65578
42,1814,2.11417,-4.42359,1.44838
42,1814,0.594416,-2.43954,-2.82819
42,1814,0.587022,6.17332,-3.03653
42,1814,4.82731,-0.378724,-2.24864
42,1814,0.583597,0.179154,-1.64
42,1814,0.522496,-1.67334,-3.08683
42,1814,4.10783,2.05352,-0.0996559
42,1814,1.52692,0.647612,-0.703957
42,1814,1.56936,-3.29308,-0.334137
42,1814,0.0811853,-3.20088,-0.269484
42,1814,0.873764,3.26516,-1.49455
42,1814,0.0501758,4.40369,2.93832
42,1814,0.72577,-3.37485,-1.08725
42,1814,3.31637,-0.854714,-2.34331
42,1814,0.7055,-0.327428,1.41241
42,1814,0.658803,2.26866,-0.701568
42,1814,0.137027,-4.80369,-2.23845
42,1814,1.09707,-2.83327,1.22975
42,1814,1.99019,1.242,-2.84437
42,1814,0.448834,-5.11641,2.53354
42,1814,1.27591,-3.8947,1.74717
42,1814,1.16409,-2.81136,0.323054
42,1814,0.504682,-2.62378,1.43696
42,1814,0.260941,0.566658,1.22486
42,1814,0.287005,1.8685,-0.698006
42,1814,0.566694,3.29219,-1.43981
42,1814,0.655279,-0.812174,-0.0208728
42,1814,1.04686,0.654069,-0.420116
42,1814,1.67113,-3.67778,1.10745
42,1814,0.334909,-2.70627,2.70147
42,1814,0.132238,-1.66279,-1.69981
42,1814,0.31059,-4.85016,-3.08534
42,1814,4.34744,2.30369,0.0364338
42,1814,12.198,4.81602,0.401876
42,1814,6.41521,3.06221,-2.19336
42,1814,3.77105,2.15658,2.48282
42,1814,6.62935,1.67887,2.645
42,1814,3.53111,3.38449,-2.17414
42,1814,0.249378,3.51798,-3.07704
42,1814,0.677464,2.41915,2.73601
42,1814,10.5505,3.9389,2.43158
42,1814,5.61743,2.01425,-1.0434
42,1814,2.57849,2.46303,-1.5621
42,1814,4.21914,0.260996,-0.95242
42,1814,5.77342,-1.29567,2.01478
42,1814,6.31289,-4.57003,-1.3648
42,1814,1.67473,0.384156,0.747562
42,1814,1.22285,3.985,0.620449
42,1814,0.716711,2.16978,0.476196
42,1814,1.78231,2.65402,2.43967
42,1814,0.572445,-2.86178,-0.369938
42,1814,0.792239,0.333629,-1.11534
42,1814,0.911933,6.37714,-2.61958
42,1814,0.193804,0.435995,-1.90685
42,1814,0.509953,1.1861,0.144831
42,1814,0.901754,-0.106802,0.571643
42,1814,1.24137,-0.989361,2.66216
42,1814,0.88258,6.37468,-1.23097
42,1814,1.7516,1.77133,-0.667446
42,1814,0.506478,-0.196951,-1.43895
42,1814,0.76902,-3.00835,2.04248
42,1814,2.44014,-1.33528,0.85445
42,1814,0.718083,3.31,2.86664
42,1814,1.98547,-1.70104,2.98305
42,1814,1.5386,1.41707,-2.47054
42,1814,3.84838,6.90036,-2.78351
42,1814,0.218683,0.4933,0.482296
42,1814,3.08175,-2.49423,-1.40252
42,1814,0.791128,5.29373,-1.50481
42,1814,1.0021,4.57729,0.579706
42,1814,2.28234,-1.49738,-2.83623
42,1814,2.32455,-1.57169,0.0475012
42,1814,2.67466,-1.70404,0.057186
42,1814,0.965034,-1.60004,0.78651
42,1814,1.12871,4.09464,1.87789
42,1814,1.09713,-1.79567,0.204863
42,1814,1.40619,-2.14072,0.929959
42,1814,0.450358,4.95693,2.90795
42,1814,2.09784,-1.35914,-0.281512
42,1814,1.1554,5.18229,1.42141
42,1814,0.328935,0.163081,2.11287
42,1814,2.63205,3.42329,1.99389
42,1814,1.16874,-1.81643,0.647553
42,1814,1.01042,4.79249,-2.63866
42,1814,0.0893491,2.13479,0.988489
42,1814,1.30757,2.40633,1.84336
42,1814,1.45496,4.15236,0.741355
42,1814,2.12561,-2.41919,-1.00913
42,1814,4.60151,1.04198,1.9677
42,1814,2.77247,5.44595,-0.044527
42,1814,0.121907,4.5323,-0.192165
42,1814,0.844853,5.41964,-2.58379
42,1814,0.717191,1.34735,-1.30547
42,1814,1.97485,5.62324,-1.46595
42,1814,1.43564,5.11779,-1.06618
42,1814,0.63508,3.87029,-1.22125
42,1814,0.968156,3.17338,-3.12115
42,1814,1.84316,-3.63652,-2.56151
42,1814,1.13981,0.904706,3.01046
42,1814,1.51305,2.46143,-2.52086
42,1814,0.906625,-0.174774,1.36208
42,1814,2.52272,3.51919,0.358386
42,1814,1.06869,2.7613,0.678902
42,1814,0.734254,0.41322,3.0779
42,1814,0.433533,0.254839,2.5367
42,1814,3.54102,2.49801,-2.19757
42,1814,1.05406,-2.46305,-0.208196
42,1814,6.48599,3.95404,-1.70315
42,1814,1.78332,2.55769,2.03444
42,1814,1.0834,4.70883,-0.11351
42,1814,0.703693,-2.32008,-1.1199
42,1814,0.592315,-0.888245,-0.962066
42,1814,0.578469,-2.05548,-2.00166
42,1814,2.341,2.17508,1.70385
42,1814,1.33898,-1.45286,-3.09622
42,1814,0.54656,1.79243,2.03312
42,1814,0.454297,3.32164,0.548738
42,1814,0.733069,-5.95037,0.700574
42,1814,0.488488,3.54609,-0.927102
42,1814,1.62634,-5.15657,-0.51266
42,1814,0.261075,-5.3002,1.71005
42,1814,1.18981,-2.73323,-0.0283697
42,1814,0.654491,2.64027,2.72846
42,1814,0.775171,1.85448,2.47563
42,1814,0.51446,0.758418,0.101226
42,1814,0.393913,2.7568,0.0540258
42,1814,1.31926,0.20419,-1.18161
42,1814,0.530892,-5.99173,1.68566
42,1814,1.00178,1.59555,-1.73009
42,1814,0.406903,-4.60359,2.10583
42,1814,0.772731,2.70836,3.10594
42,1814,1.68513,-0.50518,0.217907
42,1814,1.07539,1.4259,2.50539
42,1814,0.478759,1.29164,0.264723
42,1814,0.602201,-2.11687,1.61648
42,1814,0.730618,-6.10955,0.506488
42,1814,3.42152,1.58976,-1.71149
42,1814,1.20497,4.69261,-0.121459
42,1814,0.653272,-2.91121,-0.357475
42,1814,0.986938,1.2399,0.202883
42,1814,0.772234,0.246531,-1.70623
42,1814,0.795796,2.17845,0.531259
42,1814,2.11042,0.253391,-1.15675
42,1814,1.4568,-6.03771,0.603694
42,1814,1.86146,-1.51937,-3.09358
42,1814,2.67296,4.0812,0.686148
42,1814,2.97005,3.49378,0.387331
42,1814,1.10246,-2.38338,1.53465
42,1814,2.5488,0.655835,-0.58868
42,1814,2.23484,-2.61922,-0.112829
42,1814,12.6411,2.35368,0.0435889
42,1814,2.64158,0.397805,0.607218
42,1814,2.55026,-0.377028,0.340702
42,1814,1.11234,-0.93035,-0.465801
42,1814,2.25803,0.574946,3.12162
42,1814,1.29049,1.85201,2.29326
42,1814,2.63041,0.537411,3.03049
42,1814,3.77006,0.657297,3.02443
42,1814,3.64041,2.26628,1.75382
42,1814,1.74021,2.99323,3.13714
42,1814,10.5944,3.94229,2.43388
42,1814,1.11165,3.75266,-1.0935
42,1814,1.46804,6.32303,-2.78223
42,1814,3.41246,-1.65122,0.0979072
42,1814,1.85458,5.12734,-2.61368
42,1814,0.654904,-5.26863,2.23679
42,1814,1.43179,-4.41169,2.43207
42,1814,0.636797,-5.42014,2.4475
42,1814,2.03849,1.78562,-0.671748
42,1814,1.61162,-0.242351,1.38411
42,1814,1.47214,-0.418853,-1.5817
42,1814,2.82606,-2.39656,-1.03666
42,1814,18.3124,-2.38228,-2.35386
42,1814,0.601467,6.19215,2.22195
42,1814,0.393859,5.85278,0.682591
42,1814,0.805335,6.01984,1.67547
42,1814,0.0782509,7.15093,-1.24293
42,1814,2.57849,2.46303,-1.5621
42,1814,3.54102,2.49801,-2.19757
42,1814,1.51305,2.46143,-2.52086
42,1814,1.74021,2.99323,3.13714
42,1814,1.78231,2.65402,2.43967
42,1814,1.78332,2.55769,2.03444
42,1814,1.92895,2.32026,-1.87645
42,1814,1.45419,2.9421,-2.32008
42,1814,1.59604,2.03425,-1.74766
42,1814,1.58191,2.89887,-2.73084
42,1814,2.16951,3.03933,-2.67011
42,1814,1.37315,2.5154,2.25967
42,1814,0.429418,3.07991,1.80621
42,1814,1.42788,2.30373,2.32349
42,1814,18.3124,-2.38228,-2.35386
42,1814,2.82606,-2.39656,-1.03666
42,1814,0.72577,-3.37485,-1.08725
42,1814,1.54678,-3.36281,2.23255
42,1814,15.9905,-2.39277,-2.3177
42,1814,0.450177,-2.15215,-2.90937
42,1814,1.01975,-2.6255,-1.67509
42,1814,1.25076,-2.13702,-2.18754
42,1814,0.577129,-3.73106,-0.7064
42,1814,1.40935,-2.63209,-1.66263
42,1814,0.860164,-4.01841,1.892
42,1814,0.654491,2.64027,2.72846
42,1814,3.64041,2.26628,1.75382
42,1814,1.29049,1.85201,2.29326
42,1814,1.07539,1.4259,2.50539
42,1814,1.99019,1.242,-2.84437
42,1814,3.77006,0.657297,3.02443
42,1814,1.05608,2.53089,1.86756
42,1814,1.21643,2.21106,2.17184
42,1814,0.976524,2.28975,2.32227
42,1814,1.62567,2.00869,1.66027
42,1814,0.831318,2.08722,2.0669
42,1814,2.63807,1.32709,-3.10322
42,1814,2.0179,0.813451,3.02118
42,1814,1.78589,0.683509,3.0917
42,1814,3.84838,6.90036,-2.78351
42,1814,0.791128,5.29373,-1.50481
42,1814,1.1554,5.18229,1.42141
42,1814,1.0021,4.57729,0.579706
42,1814,1.12871,4.09464,1.87789
42,1814,1.37574,6.99162,-2.62058
42,1814,2.6505,6.66848,-2.83877
42,1814,0.443365,6.38418,1.1666
42,1814,0.806615,4.97941,0.987957
42,1814,0.435865,6.61259,-0.112358
42,1814,1.09283,4.03055,1.76539
42,1814,1.56936,-3.29308,-0.334137
42,1814,6.31289,-4.57003,-1.3648
42,1814,0.636797,-5.42014,2.4475
42,1814,2.11417,-4.42359,1.44838
42,1814,1.27591,-3.8947,1.74717
42,1814,0.31059,-4.85016,-3.08534
42,1814,1.43179,-4.41169,2.43207
42,1814,0.530892,-5.99173,1.68566
42,1814,1.0408,-8.56732,1.65712
42,1814,0.969374,-4.24862,-0.432131
42,1814,0.812673,-4.02597,-1.12643
42,1814,1.7416,-4.60099,-1.13992
42,1814,0.322366,-4.25526,-2.86131
42,1814,2.62499,-4.67027,-1.37483
42,1814,1.14301,-4.47239,-1.31334
42,1814,0.528735,-4.96555,1.18831
42,1814,1.40904,-4.60221,1.70498
42,1814,1.68121,-4.52313,1.6604
42,1814,0.37231,-5.26696,-2.51193
42,1814,1.99084,-4.51631,2.17381
42,1814,0.628449,-6.73133,-0.758576
42,1814,0.545865,-6.83852,2.78912
42,1814,0.20242,-5.68248,1.24436
42,1814,0.202652,-9.06239,0.779026
42,1814,1.00079,-7.90666,1.83266
42,1814,2.77737,1.53086,1.24957
42,1814,2.03849,1.78562,-0.671748
42,1814,1.47214,-0.418853,-1.5817
42,1814,1.61162,-0.242351,1.38411
42,1814,5.77342,-1.29567,2.01478
42,1814,1.24137,-0.989361,2.66216
42,1814,1.46885,-3.30682,3.09007
42,1814,1.84316,-3.63652,-2.56151
42,1814,1.09707,-2.83327,1.22975
42,1814,16.0996,-3.33827,1.37745
42,1814,1.79957,1.32362,1.19203
42,1814,0.730348,2.4206,0.073945
42,1814,0.196459,2.09732,-2.13034
42,1814,0.878542,1.23335,0.449273
42,1814,0.68639,1.4985,-0.7565
42,1814,0.460408,0.63259,-2.63128
42,1814,0.778997,-0.338884,-0.9485
42,1814,0.747254,0.881321,1.97878
42,1814,0.369744,-1.43235,3.05947
42,1814,0.451507,-1.58208,1.00353
42,1814,2.06434,-1.2389,1.9043
42,1814,0.443022,-0.564352,1.59409
42,1814,0.891534,-1.61543,2.53207
42,1814,0.931138,-1.75863,2.15469
42,1814,0.800081,-2.26589,1.72424
42,1814,1.94446,-1.34412,2.40504
42,1814,0.553972,-3.40591,-2.85515
42,1814,0.819118,-3.58565,-2.18651
42,1814,0.770815,-3.40765,2.80173
42,1814,0.150256,-3.73745,-0.458087
42,1814,0.355604,-4.37715,1.72198
42,1814,1.87938,-3.54395,1.90444
42,1814,14.5351,-3.31965,1.3506
42,1814,0.450358,4.95693,2.90795
42,1814,2.63205,3.42329,1.99389
42,1814,0.718083,3.31,2.86664
42,1814,1.5386,1.41707,-2.47054
42,1814,0.328935,0.163081,2.11287
42,1814,2.28234,-1.49738,-2.83623
42,1814,0.76902,-3.00835,2.04248
42,1814,1.98547,-1.70104,2.98305
42,1814,3.08175,-2.49423,-1.40252
42,1814,6.48599,3.95404,-1.70315
42,1814,1.33642,3.39952,2.21174
42,1814,0.524808,4.30404,2.64238
42,1814,0.450161,3.76319,1.36297
42,1814,0.53077,3.68323,-1.06882
42,1814,1.6861,2.66179,2.63001
42,1814,0.877302,2.87646,2.37513
42,1814,0.531313,2.39403,-0.786236
42,1814,0.748042,1.19304,-2.86764
42,1814,0.565721,0.915318,-0.0704853
42,1814,1.55602,-0.505766,3.1327
42,1814,0.386034,-1.79091,-2.95335
42,1814,0.618429,-1.17649,-0.20314
42,1814,0.620377,-1.26764,2.5838
42,1814,0.99326,-1.95208,-2.82686
42,1814,1.73165,-1.81798,-3.07001
42,1814,0.171532,-3.73742,-0.708897
42,1814,0.216859,-3.62706,-1.39045
42,1814,1.31914,-1.99059,-3.13741
42,1814,1.25081,-1.5952,-0.97748
42,1814,0.95375,-2.04234,-1.08283
