Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
19580,3,21.9162,3.54789,2.97367
19581,3,46.02,-1.90767,-1.89736
19581,3,28.3498,1.85241,1.86013
19581,3,25.501,-0.703096,0.57466
19582,1,24.887,-3.24826,1.12861
19584,1,24.5116,0.897702,0.943322
19585,1,23.9332,0.173361,1.00284
19586,2,37.389,2.50741,0.445488
19586,2,26.5325,2.3832,-2.62127
19587,1,27.8237,2.36051,2.70631
19588,1,28.9399,1.86544,1.2757
19591,2,25.5603,0.385576,2.69896
19591,2,24.5671,-1.8459,-0.692682
19593,1,30.425,-0.568198,-0.991369
19594,1,24.1441,0.570131,-0.209593
19595,2,23.261,0.554505,0.622001
19595,2,22.6277,-2.03443,-3.07512
19597,1,32.1605,0.798406,-1.47588
19599,3,39.7126,3.65177,-1.0483
19599,3,24.1669,0.453084,0.584136
19599,3,23.7793,1.42969,1.76683
19600,1,41.9462,-0.660195,-2.98571
19604,1,32.1353,2.37774,-1.94841
19606,2,53.6906,-1.33933,2.36082
19606,2,41.7028,2.71289,-1.39749
19610,1,26.1868,-0.0870939,1.22479
19611,1,25.5817,4.51153,-0.272826
19616,1,25.189,1.93984,0.338847
19617,2,37.0085,1.52047,1.88796
19617,2,23.2815,-3.12669,-1.38545
19621,2,58.424,0.525446,-3.0161
19621,2,47.2205,4.22825,-0.195323
19624,3,29.3415,1.52914,-0.210932
19624,3,28.2597,-1.22398,2.10797
19624,3,22.4715,1.66279,2.95686
19625,1,27.9217,-0.0976972,-1.78557
19628,1,25.3072,-1.67916,-1.43794
19629,1,23.6582,4.30274,1.10395
19630,2,54.6893,2.15991,-1.79025
19630,2,28.4721,0.987032,1.40173
19631,1,41.4269,2.10823,2.87749
19632,1,30.9697,0.95873,0.967967
19633,2,33.8394,0.0237574,-1.42684
19633,2,25.1216,0.166605,1.42048
19634,1,29.401,-3.32862,0.0915334
19635,1,23.2588,-1.20973,1.52125
19638,2,33.1893,-2.29483,1.44707
19638,2,24.9844,0.620955,-2.74282
19639,1,29.9045,0.239112,-2.32916
19640,1,25.0652,3.65578,-0.320296
19641,1,25.2666,0.250398,-1.35188
19643,2,29.2084,-4.75,-2.90152
19643,2,22.2559,-4.26826,-0.489647
19644,2,60.1128,-3.0478,1.26669
19644,2,38.9031,-1.81554,-1.67209
19646,1,25.5575,-2.94242,2.76242
19647,1,25.5486,1.491,-2.33746
19648,2,45.6632,3.36739,2.085
19648,2,45.2496,2.26374,-1.40564
19654,2,40.0951,2.24855,-1.93424
19654,2,37.3523,0.372002,0.887701
19656,1,30.6868,-1.51907,0.0354
19657,2,32.0906,2.10544,1.16797
19657,2,22.0973,3.44317,-2.67929
19658,1,28.0068,-1.96971,-1.91177
19661,2,33.65,-0.597209,-1.30748
19661,2,26.886,1.50904,1.40998
19666,2,61.3061,1.74416,0.195291
19666,2,58.825,-1.91908,-2.35002
19667,2,47.3328,-0.384396,2.38959
19667,2,23.0862,3.58574,0.684577
19668,1,33.4635,0.834311,1.83087
19672,2,45.4161,-1.87601,-2.46781
19672,2,27.8874,-1.23748,1.22289
19675,1,27.6278,-4.20555,-2.44629
19679,1,30.6723,3.78808,-1.06358
19680,1,38.986,0.854274,-3.11883
19682,1,28.8432,-0.238259,2.7863
19684,1,34.5647,1.70797,1.68966
19689,1,31.9878,1.36968,0.754287
19690,2,46.624,-0.901984,-2.05243
19690,2,36.6164,1.07909,0.016967
19691,1,24.0372,-0.491879,-2.75973
19692,2,29.0508,-0.226959,1.35544
19692,2,26.5122,-2.41947,-1.71638
19695,3,52.2282,0.0750018,-2.95291
19695,3,46.2046,1.76779,-0.47006
19695,3,33.4165,-1.93383,0.442746
19699,1,24.6002,0.692442,-2.71412
19700,3,28.0854,-1.55519,-1.28526
19700,3,23.393,-1.22321,1.77079
19700,3,22.4803,2.55023,-3.05559
19701,2,36.859,2.05315,2.34385
19701,2,25.1584,0.868554,-0.425545
19702,2,33.1432,4.02997,1.05948
19702,2,28.8094,4.53944,-1.92078
19704,2,30.6331,0.451115,0.232905
19704,2,24.964,0.541952,2.48935
19707,2,40.5633,-2.7179,0.463533
19707,2,30.6906,-1.15256,-2.16423
19708,2,34.173,-0.421754,-2.45951
19708,2,23.691,0.0989343,0.493683
19710,1,33.0401,2.75572,-2.55941
19711,1,37.8135,0.363429,1.4824
19713,1,27.3124,2.3639,1.18745
19716,1,26.1971,-1.09871,2.6329
19717,2,28.8851,-3.34867,1.57894
19717,2,26.0498,1.86236,2.93577
19724,1,32.37,0.658163,0.744803
19726,1,23.2348,3.09885,-3.0956
19731,1,22.561,1.48495,-1.63405
19735,1,27.5749,1.54578,-1.40703
19736,4,79.3013,-0.313666,3.09923
19736,4,63.8776,-1.55384,0.481952
19736,4,58.9227,1.96315,-0.853057
19736,4,26.7164,-0.31615,2.32255
19739,2,28.2093,-2.73028,-0.0191728
19739,2,25.3775,-2.14452,-2.79268
19743,2,34.0978,-1.01853,2.20006
19743,2,32.6189,0.742122,-0.852538
19746,1,22.6051,-3.47972,1.45652
19749,2,37.0979,-2.81261,2.67638
19749,2,32.6054,-1.47837,-0.129854
19752,1,24.8912,-2.00585,-1.65717
19756,1,24.8669,-0.0451471,1.87853
19758,1,26.0038,0.148163,-1.94655
19762,2,31.3478,0.165042,-0.223826
19762,2,24.1324,2.30382,2.6978
19763,1,29.9391,-0.896233,3.00707
19764,1,22.9016,3.44676,-2.34186
19765,2,41.8427,-0.0969834,-1.78687
19765,2,28.4365,0.756585,1.16108
19766,2,61.8878,-0.0532995,1.82118
19766,2,48.9157,0.47003,-1.68489
19767,2,24.7102,0.369736,0.210351
19767,2,23.9141,0.197306,-2.89131
19770,1,23.6797,3.94038,2.44248
19775,1,32.4993,-2.84474,0.420033
19780,1,33.2887,-1.63016,-1.55151
19781,1,27.5609,0.471696,-0.861527
19783,2,40.2633,2.24581,2.57478
19783,2,30.8272,-0.471061,0.342569
19787,2,24.8704,1.42789,-2.54292
19787,2,23.9541,1.25132,1.78613
19789,2,29.0915,3.07668,-1.82582
19789,2,23.6156,3.75007,1.00259
19793,1,32.2221,-1.98331,-1.70509
19794,2,35.4003,1.57867,-1.26329
19794,2,35.2765,2.31487,2.51331
19800,1,23.9006,0.237231,-1.44619
19801,2,32.9271,-0.222482,2.37947
19801,2,26.2733,0.995708,-1.37784
19803,1,22.1454,3.34134,-1.54944
19805,1,26.5372,0.597805,1.69881
19806,2,30.3922,0.78681,-0.229627
19806,2,28.3061,-1.06883,1.73894
19807,1,31.7509,-0.489157,0.713513
19816,1,26.3392,0.494609,-2.11827
19817,1,25.2485,0.413518,2.86571
19822,2,37.4912,1.23685,0.771189
19822,2,34.1306,-0.143805,-2.14323
19823,3,33.8585,1.80354,1.15327
19823,3,33.7094,3.41247,-1.05027
19823,3,30.6401,-0.0113509,-2.75551
19825,2,38.995,-4.37024,2.34189
19825,2,27.3258,1.12782,0.264596
19826,1,42.3129,-0.0154386,0.70807
19831,1,32.2186,-1.6418,-1.1444
19834,1,26.6858,-2.63432,-2.61856
19835,1,23.4377,0.680553,-2.27839
19836,1,25.2166,-1.10369,-2.96754
19838,1,37.3143,-0.777451,1.192
19840,1,28.8964,-0.339944,-1.71236
19842,1,24.4437,1.55807,2.12244
19843,2,36.8851,-0.624704,2.25856
19843,2,26.9356,2.69697,-0.0606299
19844,2,25.1232,1.19492,1.71684
19844,2,23.1454,-1.69488,-1.62473
19845,3,34.7636,0.579111,-2.34288
19845,3,27.416,3.17509,0.183964
19845,3,23.1862,-0.0938576,1.64623
19846,1,24.0815,-0.781588,-0.148444
19849,2,51.9954,1.10995,1.30434
19849,2,37.1181,-0.643151,-1.91123
19850,1,24.0607,0.573768,2.61057
19851,1,23.4733,1.1974,-0.306404
19852,2,72.2186,-0.961866,-2.09913
19852,2,56.7428,1.53615,1.04515
19853,4,40.3182,-0.356094,-0.771822
19853,4,33.1005,-1.08224,0.614124
19853,4,32.4516,-2.49847,3.13539
19853,4,24.4284,2.57771,1.56616
19857,1,23.1912,0.0423616,1.21103
19859,1,24.8187,1.62932,-1.68058
19860,1,23.1515,-2.04608,1.87378
19861,1,28.8868,-0.876269,2.74781
19864,2,28.1699,-3.95415,2.7663
19864,2,23.598,-2.34856,2.35424
19865,1,34.3488,1.3228,-1.4768
19866,2,39.8375,1.861,1.71317
19866,2,28.3318,0.27959,-0.651749
19870,1,24.5884,0.319799,-2.11639
19873,1,25.1122,2.7822,0.765295
19878,1,29.2926,2.02416,-0.298749
19879,1,25.6103,1.74934,-3.09337
19881,1,25.1189,2.23836,0.286993
19883,3,60.8931,-1.52386,-1.46258
19883,3,35.9784,-2.49534,1.60907
19883,3,28.8802,0.510157,2.66935
19885,1,22.52,1.34684,-0.388722
19886,1,27.0354,-0.877621,2.79565
19887,3,35.8354,-2.95037,2.83171
19887,3,27.6857,0.265341,-0.674499
19887,3,27.1086,0.573753,-0.187538
19888,1,27.3921,2.25986,-2.78391
19889,2,33.5801,1.01987,1.38973
19889,2,30.7296,1.92434,-1.73185
19890,2,57.4581,1.83993,-2.63225
19890,2,54.8784,-1.63543,1.03652
19891,1,34.7719,-0.936246,-1.22923
19892,1,26.9851,-2.25288,2.23971
19893,1,31.8908,-1.53749,-2.56834
19895,2,40.8806,-0.0297246,-1.13096
19895,2,40.3226,0.889379,2.92719
19899,2,26.1144,1.96455,2.05969
19899,2,23.319,3.24316,2.60358
19901,1,23.9091,1.44495,-2.10876
19903,1,25.794,1.44441,-2.51491
19905,1,49.8884,-0.303782,1.5709
19906,1,29.4934,0.342876,-0.708035
19908,1,23.532,1.78426,-2.33951
19910,2,25.6549,2.33323,-2.94748
19910,2,24.1316,-2.14346,1.05964
19912,1,28.6562,2.31908,2.36084
19913,2,38.8413,2.40505,2.65927
19913,2,30.4846,-0.0326559,-0.50332
19914,2,28.4159,-2.1952,-0.410894
19914,2,27.96,-2.33433,2.58802
19917,2,35.8698,-2.03615,1.84221
19917,2,25.9403,-0.865167,-1.55831
19918,1,32.9065,0.441316,-1.53855
19920,2,24.8334,1.01607,0.477956
19920,2,22.7845,1.29002,-0.695918
19921,2,26.447,-0.344755,-0.310625
19921,2,24.0805,0.38464,2.57155
19922,2,27.687,-1.77244,-2.77926
19922,2,22.4852,-1.36686,-1.57135
19925,1,27.3428,-0.239369,-1.58507
19926,1,34.174,-4.30228,1.26158
19928,1,35.092,3.80305,2.98765
19929,2,73.1693,-0.120679,-0.750338
19929,2,34.6654,-0.713868,2.35852
19930,1,23.1873,-2.02386,-0.528116
19932,3,53.735,-0.0711212,-2.52311
19932,3,40.6107,-2.69052,0.790248
19932,3,34.8223,-1.95327,-0.320414
19933,2,37.7588,-4.36109,2.12971
19933,2,29.0004,-3.3301,-0.94757
19934,1,29.6544,-0.0353385,-2.81142
19935,2,37.1687,1.33792,1.98239
19935,2,27.2976,-0.373771,-1.72621
19936,1,28.258,-1.46129,-1.0633
19939,1,24.5027,0.50486,-0.0730698
19942,1,26.645,1.0843,-2.21011
19944,1,24.5653,3.6523,-2.00806
19946,2,27.5147,-0.950651,1.47073
19946,2,24.348,-1.23526,-1.41129
19948,2,33.643,-0.00400358,-2.87892
19948,2,26.8576,-1.71464,0.668282
19950,1,23.7599,-3.10882,1.17344
19951,1,24.856,-3.9717,-2.97834
19952,1,30.7327,2.93348,-0.339805
19953,1,30.526,3.38345,0.839021
19954,1,23.7992,-0.678585,-1.50739
19955,3,38.1801,-1.87331,-2.44606
19955,3,27.0221,-0.836905,0.508474
19955,3,23.4891,0.269015,2.35623
19956,1,31.6736,-1.45483,-2.67112
19957,2,42.8686,0.449747,1.81596
19957,2,29.5483,0.229369,-1.22581
19961,1,25.7299,-4.39661,-2.55346
19963,2,28.4001,0.1009,-2.28993
19963,2,26.8702,1.1195,1.91436
19965,1,32.873,2.03115,1.15894
19969,1,28.9623,-1.2231,-1.66017
19972,1,23.9752,-1.03996,2.2541
19974,1,25.3265,0.294188,-0.885536
19975,1,29.3925,1.51102,0.946639
19976,1,29.8692,-3.16869,-1.1436
19979,2,43.8309,0.693055,0.123617
19979,2,43.3155,-0.272397,3.11383
19983,1,30.5838,-0.708109,-2.25661
19985,1,31.2552,1.62726,2.39648
19987,4,50.385,-0.286124,-0.584589
19987,4,48.2865,3.22404,-2.52781
19987,4,47.4171,-0.62974,2.75614
19987,4,37.5945,3.06591,0.626321
19990,1,23.1697,-0.133263,2.34239
19993,3,36.2876,-0.873555,3.01275
19993,3,27.8818,2.17107,-1.32017
19993,3,24.7034,-0.335927,-0.101284
19995,1,25.3342,-3.14652,2.45674
19997,2,33.0785,0.565508,0.218218
19997,2,22.4809,1.81552,-2.92742
19998,1,31.9926,1.00116,-3.11721
20003,2,42.8372,1.07992,1.10066
20003,2,31.199,-0.145784,-1.50749
20004,1,27.6622,2.60867,-3.12935
20005,1,49.4463,-0.636331,0.221597
20007,2,59.5241,3.11608,1.02808
20007,2,26.0735,-0.404545,-2.60343
20008,2,46.6977,-0.246755,2.15362
20008,2,45.3515,-0.696757,-0.873354
20010,1,27.5341,0.286547,-2.76214
20011,2,27.3249,3.08034,1.62041
20011,2,24.3891,-2.45493,0.115501
20012,1,23.9297,1.8255,1.67521
20016,2,47.5233,-1.71487,0.792674
20016,2,23.3995,-1.81681,-2.61496
20017,1,22.6077,3.20658,0.696997
20018,2,31.7791,-1.93083,-0.643487
20018,2,24.9865,1.12041,2.28613
20020,1,29.6862,1.6824,1.34892
20021,2,40.8271,-1.49352,-1.64483
20021,2,27.4324,-1.41484,1.6812
20023,2,45.486,0.708357,1.07115
20023,2,30.9812,-1.1216,-1.42967
20024,1,35.4404,-1.95547,2.6028
20026,2,52.7105,0.0534452,-3.00491
20026,2,23.9304,-0.25717,-0.599821
20027,1,24.0361,-2.6975,1.91988
20028,1,31.8786,2.73262,1.91588
20032,1,25.8372,-2.15038,2.50272
20035,3,28.9854,0.913733,-0.631279
20035,3,26.8596,0.316244,2.80627
20035,3,23.1254,0.539532,0.0558873
20036,1,30.1329,-0.616283,-1.8814
20037,1,24.5255,0.983011,-0.115773
20040,1,23.4693,-0.592057,-1.1956
20041,1,27.9124,-1.57258,2.19948
20043,1,23.5655,-1.99498,0.747267
20044,1,28.779,-1.19192,0.882681
20045,1,25.075,0.427335,1.31495
20046,1,23.0774,-4.05269,-2.69115
20049,1,33.4094,-0.524608,-0.970097
20050,1,39.7508,-0.161131,2.37147
20055,2,32.3631,-0.14251,3.08271
20055,2,25.8524,0.500801,0.497667
20056,3,45.9608,-1.59393,-1.75463
20056,3,25.641,-2.93257,1.09085
20056,3,21.9222,-3.7691,1.49273
20057,3,29.003,2.38544,-1.51154
20057,3,25.1879,-2.20828,2.63522
20057,3,22.5832,2.74578,1.3494
20059,2,32.0833,-2.19399,-1.17064
20059,2,31.4136,-1.74784,1.71685
20065,1,30.441,-2.26464,1.23858
20066,1,41.7475,-1.88558,-2.70301
20069,1,23.4188,0.0790964,-2.30978
20075,1,28.6948,0.659775,-0.48365
20078,1,23.9391,-1.00424,2.79353
20079,1,24.4659,-0.113002,2.95263
20080,1,55.1363,-0.128532,0.751421
20081,1,23.6379,-1.14901,1.23543
20082,2,53.4494,0.977432,-0.166281
20082,2,29.9294,-1.22812,2.87505
20083,1,23.3115,0.700508,3.0574
20084,1,26.4128,-0.422676,0.910582
20086,2,43.6808,-0.933674,2.94059
20086,2,33.2136,-1.24354,0.0322017
20090,2,29.5752,1.06728,-0.4128
20090,2,24.4028,4.7248,-2.87828
20091,1,24.0881,-3.43699,1.11321
20092,1,24.8222,-4.43504,2.60019
20093,3,55.604,-2.2582,1.80777
20093,3,38.2064,-1.30442,-2.02836
20093,3,37.0575,-2.0443,-1.59157
20095,1,32.1493,-0.331047,-2.54592
20096,2,49.1803,-2.75224,1.50977
20096,2,35.7923,-0.22088,-1.97461
20098,1,29.8624,-0.405495,-1.16333
20099,1,27.1151,-0.276156,-1.46899
20101,3,29.3097,1.07934,-0.791857
20101,3,27.7006,-2.6136,2.91306
20101,3,25.2655,-3.46083,0.850746
20102,1,29.2996,0.03641,0.970299
20103,1,25.3407,2.12637,-0.926346
20104,1,25.7654,2.11411,-2.63212
20109,2,26.7493,0.18248,2.0316
20109,2,26.305,0.87979,-1.19568
20113,2,34.6064,0.0722808,2.0842
20113,2,30.9395,-0.329731,-0.78578
20114,3,52.9955,-1.08609,0.290192
20114,3,49.8399,-2.12752,-2.27891
20114,3,26.7761,0.363418,-3.01673
20119,2,93.1364,-0.205994,2.79388
20119,2,43.3004,-1.41419,-0.432046
20121,2,27.8648,1.17326,1.88956
20121,2,26.8458,2.07898,-0.583814
20122,1,28.0891,1.41367,-0.884716
20123,2,34.1608,2.3875,0.461875
20123,2,23.5041,3.10658,-2.79967
20124,1,24.2365,3.43605,2.80405
20126,1,22.1179,4.43077,0.677944
20129,1,28.2157,-1.63674,0.284028
20131,3,34.1233,1.51669,-1.14721
20131,3,30.4681,-0.611618,0.83627
20131,3,24.0821,-0.499683,-2.8117
20136,1,36.4467,-1.45946,1.20506
20138,2,35.31,3.24461,-0.247049
20138,2,33.5966,2.83766,2.56641
20140,1,23.8759,0.0699059,-0.440562
20141,2,26.0369,-0.93676,1.95759
20141,2,23.2213,1.21962,-1.22932
20142,1,26.9068,0.831061,-2.62966
20145,1,22.644,-1.27186,1.22298
20147,1,24.6744,-4.11809,-0.448969
20149,1,24.6452,0.958812,0.744261
20150,1,24.5234,-0.0867708,1.23037
20152,2,32.5426,-1.69172,-2.01344
20152,2,28.0916,-3.04305,0.545352
20158,2,57.2656,0.608413,-1.29341
20158,2,37.5298,2.73421,1.32626
20161,2,36.7985,-1.17578,2.29953
20161,2,27.3782,-2.4032,-1.08216
20163,3,33.054,-0.323776,-1.70784
20163,3,29.8517,-2.03673,0.625991
20163,3,23.819,-1.36166,-3.07753
20167,2,36.8995,-1.54516,-0.705601
20167,2,30.0415,-2.09128,2.40972
20168,1,29.2016,4.21411,-0.598368
20169,1,31.9675,0.124688,0.510724
20171,2,37.4877,-1.46943,-1.56404
20171,2,24.7595,-0.0726002,0.838679
20172,1,22.7837,1.59366,0.733527
20173,2,31.3717,-0.390469,1.70241
20173,2,29.2653,-0.955499,-0.818469
20175,2,47.6318,-3.3486,-3.02878
20175,2,25.291,0.60094,0.350129
20179,1,36.2596,-0.575831,-3.11299
20181,1,27.4083,-1.238,-0.922605
20183,1,26.233,-1.72903,1.48231
20186,1,27.3351,2.12463,0.868298
20187,2,24.3884,0.283854,0.00355811
20187,2,24.2927,1.00818,-1.74449
20188,1,23.1309,0.194391,0.374339
20189,1,23.709,-1.31421,-1.74609
20190,1,25.794,2.35681,-2.83054
20192,1,23.291,-2.4507,0.887138
20196,1,42.9561,1.93214,-2.36716
20198,2,29.943,-0.561343,2.06776
20198,2,24.5307,0.726611,-0.962927
20200,1,25.3397,0.0539823,-2.90083
20202,1,31.4577,-0.308366,1.92585
20206,1,22.9412,-0.305,2.94758
20207,1,37.2171,-0.856339,1.62992
20210,2,28.4772,-2.14561,2.26506
20210,2,22.9644,-3.04634,-1.64729
20211,3,51.6229,2.25308,0.393279
20211,3,35.5649,1.23935,2.29521
20211,3,33.7755,-0.980482,-1.9047
20212,1,34.5621,-0.335664,0.404454
20213,1,26.6288,2.59073,-2.03473
20215,1,22.7261,0.765136,-1.21502
20216,1,25.5511,-0.114037,-3.06373
20217,2,23.46,1.1336,0.655268
20217,2,23.3688,0.130051,-2.89133
20224,1,23.3468,-2.12956,-1.88363
20230,1,25.345,1.24566,0.820913
20232,1,32.5375,1.28688,1.33258
20233,2,35.4586,0.372864,-1.92125
20233,2,24.5664,2.40798,0.984842
20235,1,31.4147,0.174433,2.37977
20237,1,43.1291,0.405434,2.9202
20238,2,23.9383,2.79428,2.34754
20238,2,23.096,2.10545,0.395133
20240,1,26.5611,-2.01815,-1.77254
20242,2,46.3136,1.40343,-2.87981
20242,2,27.7666,1.5551,0.2612
20243,1,25.0968,0.512607,0.902443
20244,1,24.601,3.0595,0.484955
20250,1,26.4446,-0.280587,0.389117
20253,1,22.2541,-2.214,1.26688
20255,1,28.3615,-2.44638,-1.79096
20256,2,25.5157,1.58406,0.722068
20256,2,22.2179,3.49125,-1.42579
20258,2,37.9107,0.0543379,2.86156
20258,2,27.7292,-0.180742,-0.470352
20259,1,37.6581,-0.129052,-1.08485
20261,1,33.669,-1.50193,0.217439
20266,2,31.9822,0.0851302,-1.94681
20266,2,23.8332,3.23763,0.404254
20267,1,23.8317,1.89144,-1.79001
20271,1,27.2826,-1.1745,1.63845
20274,1,27.5569,0.178979,-1.42576
20275,1,23.7129,0.596671,-1.58084
20276,1,22.7761,-1.33295,1.48075
20278,1,23.3245,0.965462,-0.566707
20280,3,26.66,0.343605,2.11536
20280,3,23.8816,0.867541,-0.568357
20280,3,22.8636,-0.268901,2.0786
20284,2,44.0537,1.94963,-1.40833
20284,2,27.6222,0.559137,1.35105
20287,2,29.245,2.04073,2.50987
20287,2,26.9341,3.13657,-0.324409
20289,2,31.1355,2.30704,-1.32806
20289,2,23.1304,-0.137809,2.06193
20290,1,31.2494,-1.35264,2.97045
20293,1,27.0217,-0.923941,1.35261
20296,1,23.1178,-4.38073,2.38848
20297,1,27.0999,-0.581965,-1.09854
20298,1,28.2082,-2.79855,-2.34881
20300,1,26.2674,-0.638362,-0.635763
20301,1,28.3035,3.60366,2.16902
20304,1,24.6278,-0.674507,-2.63538
20305,1,28.4198,0.189678,2.64306
20311,2,58.7502,1.4922,2.97653
20311,2,44.7001,2.04571,-0.516138
20312,1,29.5182,-0.266629,-1.41372
20315,2,48.9532,-0.715178,2.63875
20315,2,37.9226,-1.44949,-0.391159
20317,1,24.5169,3.71094,3.05859
20319,1,23.8994,-0.660176,1.50079
20320,2,26.2522,0.492746,1.88656
20320,2,24.5075,-1.86832,-1.01094
20321,1,33.7156,-1.82145,-2.77881
20328,1,29.3989,0.082485,-1.11122
20329,2,33.7969,1.51338,1.10608
20329,2,31.1494,0.610135,-1.64155
20332,1,37.0378,-1.24224,0.435238
20333,1,27.9193,0.834211,1.47493
20336,1,25.0678,-0.685076,1.40011
20338,2,37.2524,-0.0432415,-0.950041
20338,2,28.7601,1.2778,3.1033
20340,2,28.5969,-0.978194,3.0385
20340,2,25.5432,-3.95243,-0.363142
20341,1,34.1687,1.7929,1.53216
20346,1,23.6975,1.97223,-2.67334
20349,1,23.824,2.2652,0.21949
20350,3,58.8447,-0.121631,2.3362
20350,3,30.1785,0.905216,-0.815084
20350,3,27.0507,-0.820247,-0.603442
20352,2,34.8136,-1.02939,-0.278853
20352,2,26.4176,-2.99733,3.07885
20353,1,23.3094,-3.07906,1.3931
20354,2,35.7381,2.11843,0.685423
20354,2,29.4155,4.63602,2.77507
20355,1,24.3136,0.211646,1.05536
20359,1,32.4364,-0.0694117,1.97384
20363,1,25.8484,-1.55123,1.02271
20364,1,23.0288,-4.22652,0.807254
20366,1,26.0149,1.29688,-0.893038
20367,1,22.4923,-1.7083,-1.3034
20368,1,32.0004,-0.985615,2.09368
20371,1,47.2077,-4.05921,-0.428607
20372,1,40.8198,0.725307,3.01704
20373,1,34.3868,-1.54203,1.11826
20375,1,38.3375,2.07997,-1.16866
20376,2,25.3847,-1.02767,0.6904
20376,2,23.6145,0.0491417,2.90634
20378,2,42.211,-0.788377,-0.3739
20378,2,23.0294,-0.980543,2.38193
20379,1,40.4397,1.02272,-1.08483
20381,1,27.58,0.920752,0.827735
20382,1,29.4849,0.610209,-2.71247
20384,1,27.2893,0.0353802,-1.66839
20385,2,35.4062,-0.567442,0.90182
20385,2,29.85,-1.06564,-2.18594
20387,2,33.1623,4.88003,2.66328
20387,2,31.2505,3.50926,0.295796
20389,2,26.8053,-2.38257,0.440354
20389,2,23.3351,1.86507,-1.87201
20392,1,24.034,-1.83144,1.90756
20393,3,51.2988,0.384856,-0.256337
20393,3,30.238,-1.25409,3.12509
20393,3,25.3608,-1.27987,2.36659
20395,3,34.8924,-0.748393,-0.583239
20395,3,25.5381,2.38692,1.50458
20395,3,22.5543,2.60725,-2.48903
20396,1,24.137,1.94329,-0.853924
20397,1,24.8491,0.115638,-0.12984
20398,1,28.6602,-2.05872,-2.75654
20400,2,36.9061,-1.32755,-1.12471
20400,2,22.5965,1.65649,2.87956
20401,1,24.3248,-0.66294,0.991169
20402,2,36.0186,-1.29794,0.285867
20402,2,24.6188,-1.6952,-2.66985
20403,2,37.1257,0.255312,2.19718
20403,2,33.8996,1.56688,-1.41575
20404,1,28.3396,4.30968,-1.75596
20406,1,23.5299,-1.93337,1.34665
20407,1,24.0566,-1.39037,1.76994
20408,3,36.4125,0.821905,0.129305
20408,3,26.0488,-3.52375,-3.07945
20408,3,22.1942,2.92004,2.67912
20414,2,39.6905,2.73133,-2.06899
20414,2,37.2686,3.01706,1.12757
20415,1,22.9203,3.14584,-1.48744
20416,2,46.8953,-1.46591,0.646747
20416,2,32.4336,-0.170271,-2.63161
20422,1,24.2217,-0.884199,2.49346
20428,2,31.6375,-0.717964,-2.81946
20428,2,28.4098,1.04118,-0.117466
20429,2,26.9451,1.63964,1.63674
20429,2,23.6761,-0.554255,-1.39688
20430,1,26.6469,4.0541,0.338995
20431,1,25.7336,-1.21959,0.513393
20432,1,23.5318,-0.676476,-1.62903
20434,1,29.3317,1.48509,1.26011
20435,1,24.5132,-0.83675,3.12187
20436,2,28.884,0.858808,-0.381682
20436,2,26.9205,-1.07611,2.5012
20437,1,29.1494,-1.17468,-0.103915
20438,1,23.6586,3.01468,1.15336
20440,1,29.5427,1.20571,2.34737
20448,1,26.7998,1.22172,2.26653
20449,1,22.4306,-4.02935,1.41371
20452,1,22.4288,1.75024,-1.09313
20453,3,129.127,1.08371,2.07937
20453,3,82.6413,1.82488,-0.874875
20453,3,24.1077,4.53962,-0.93186
20454,1,23.9629,-3.86869,0.830808
20455,1,25.5389,-0.26045,-0.869054
20459,2,32.0785,-1.56811,-2.29317
20459,2,30.8505,-1.75387,0.780643
20460,1,27.382,-0.00196836,-1.34413
20461,1,23.6065,-0.307306,1.88793
20462,1,25.3783,0.135604,3.04059
20467,1,52.6762,-1.38127,3.07218
20468,1,26.7019,-2.59169,-3.04793
20470,3,43.4381,0.908794,0.444878
20470,3,40.7702,1.83746,1.60519
20470,3,33.4636,-1.47586,-2.70145
20471,1,28.7322,-2.7792,-1.05873
20472,1,46.2019,-1.81903,1.51034
20474,1,36.7615,-0.39236,0.408507
20476,3,44.9298,-1.62181,-2.39114
20476,3,34.7102,1.65152,0.182028
20476,3,25.3574,4.20275,3.00572
20482,1,38.9738,1.50899,0.549989
20483,2,35.5646,-1.38403,-2.02115
20483,2,29.8013,-0.382768,2.03886
20489,1,32.3618,-1.4383,2.79499
20490,1,21.9745,-3.90139,-0.71915
20493,1,23.4461,-0.64785,0.488892
20495,1,26.1883,-1.96047,0.653396
20496,1,32.9045,0.995043,-0.422251
20497,2,37.8789,-0.404593,0.746021
20497,2,25.75,-1.79125,-2.22705
20498,3,51.2944,-1.88402,-2.8437
20498,3,26.7182,1.11377,-0.144094
20498,3,23.8433,-2.67822,-0.696195
20500,1,33.1775,-0.193467,1.74839
20508,1,23.8775,0.135832,-0.9103
20509,1,23.5976,-0.0430732,3.08887
20510,2,24.4394,-3.10113,-2.30792
20510,2,23.7063,-1.27604,0.834766
20513,2,26.3118,0.905915,-1.55295
20513,2,24.763,2.15769,1.32655
20515,1,25.4759,-1.73902,-1.47874
20520,1,31.4083,0.847059,-3.05264
20521,1,40.2467,-1.42226,1.34297
20523,1,23.3398,-0.267659,1.92306
20527,2,33.9908,-0.0485144,-2.9061
20527,2,23.905,-1.59491,-0.985705
20531,1,33.8074,2.46253,-2.02244
20535,1,30.8528,1.35329,-2.96743
20536,2,36.5,0.567756,-2.66126
