Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
24213,2,26.8139,1.30111,-1.98936
24213,2,23.676,0.162576,-1.79938
24216,2,39.6822,0.694796,0.931881
24216,2,27.6996,4.08464,-0.0915749
24220,2,24.9691,-0.418065,-3.07674
24220,2,23.6213,-1.27817,-0.453807
24221,3,75.6764,-1.39818,2.543
24221,3,25.7216,-1.18881,-1.18235
24221,3,24.3982,-0.277899,0.24674
24225,1,37.0312,-0.655002,0.446611
24228,2,26.4479,1.12544,2.91863
24228,2,23.6492,3.21331,-0.456529
24232,1,26.5919,-1.51274,0.0940642
24233,1,27.5679,0.215779,2.4403
24234,2,33.2344,-1.08328,-0.52492
24234,2,22.7498,-2.68175,2.39435
24237,1,23.57,-2.90916,-1.91138
24239,1,23.0463,1.39609,-2.07509
24242,1,24.6701,-1.09827,2.94936
24243,2,25.6741,2.05441,-1.41096
24243,2,23.564,3.45762,1.97952
24244,1,26.3052,0.362766,-2.68225
24248,1,28.751,-0.141681,-2.08172
24250,1,27.3532,-0.352471,0.207583
24251,1,38.3937,-0.514768,-0.604236
24252,1,32.0004,2.53596,-2.4232
24256,1,29.9136,0.837582,-0.562456
24258,1,23.8415,1.85396,-1.48653
24261,1,22.4364,-3.30277,2.62252
24262,1,22.6265,2.57481,-0.813309
24264,1,24.9584,-2.52834,-0.155009
24265,1,37.1933,1.43739,1.1352
24267,1,23.766,-2.21131,-0.128556
24268,3,120.179,0.851568,0.174698
24268,3,68.6961,1.61905,-2.48657
24268,3,56.8296,3.77328,2.54542
24270,2,31.6308,0.173922,-1.8884
24270,2,23.8296,-0.6461,1.40233
24271,1,23.031,-0.783103,-2.23112
24272,1,25.3899,-0.102547,-2.62719
24273,1,27.8351,-1.93295,-0.500568
24274,2,24.1442,1.9107,-2.31491
24274,2,23.4193,0.359952,0.184628
24275,2,44.6426,-2.21654,0.49411
24275,2,29.1238,-1.54107,-2.10419
24276,1,26.6789,-1.79883,2.5403
24278,2,31.5099,2.01836,0.191954
24278,2,24.2451,-0.108575,-2.15246
24280,1,33.8362,0.819114,1.53832
24282,1,30.986,-2.13944,2.0949
24287,1,32.1801,-1.10515,0.276939
24289,1,28.6677,-0.116596,1.80172
24290,1,24.3789,-1.74903,1.89086
24293,1,37.3884,4.0857,-0.947907
24295,1,22.7609,-1.37958,-2.92576
24300,1,26.6959,1.40226,-0.836637
24302,3,80.0106,-0.974462,-2.12037
24302,3,54.6421,-1.54959,1.92691
24302,3,47.3186,2.33944,0.358149
24303,1,24.5928,0.0950499,-0.478458
24304,3,31.0308,-2.01485,-0.630267
24304,3,30.6952,1.87277,-1.51301
24304,3,27.2838,2.23469,1.41361
24306,1,22.6951,-0.787367,0.874115
24309,2,40.083,0.927926,-2.52582
24309,2,27.9721,1.01375,0.46662
24310,1,28.9929,3.64182,1.72392
24311,3,51.7552,-1.25967,-1.58094
24311,3,35.8175,-2.88726,1.73956
24311,3,21.9903,-3.03984,0.61018
24314,1,25.9643,-0.615799,3.04167
24317,1,28.0447,-2.73267,3.10179
24319,1,37.7208,1.44256,-2.4501
24321,1,33.5673,-0.375249,-2.52301
24322,1,24.7646,1.59851,-2.9158
24323,2,24.7831,2.24309,2.9795
24323,2,23.5077,1.49144,-0.312388
24325,1,22.9121,-2.99916,0.0717419
24326,1,25.1582,1.43537,-0.518772
24329,2,43.9509,1.25807,-2.55305
24329,2,25.3311,3.12884,-0.0541704
24332,1,28.8072,0.236697,-0.549944
24337,3,43.2079,-3.20205,-2.46286
24337,3,24.1613,-0.873871,0.144035
24337,3,24.0318,-3.02844,0.328737
24338,1,23.3459,1.42541,1.23422
24339,1,24.5187,-2.248,-0.0537217
24340,1,42.0873,-0.583608,-1.15224
24341,1,22.8409,-0.830601,1.69304
24342,1,22.8143,-2.04572,2.60182
24343,1,28.2407,0.2028,-1.58194
24345,1,28.2558,-2.04266,-2.69788
24346,2,27.7557,-2.45136,-0.820352
24346,2,24.7829,-3.3387,1.98112
24349,1,23.4542,-1.97048,1.14413
24351,1,24.2764,-0.491379,0.403985
24354,1,25.8436,-2.47806,1.41776
24355,1,23.7994,1.40841,-0.365245
24357,1,28.449,-2.86957,-0.205653
24360,1,24.4956,0.615776,2.49691
24361,2,32.4798,-1.01068,1.20768
24361,2,31.2422,0.983117,-1.74874
24363,2,31.8991,-1.43625,3.02116
24363,2,26.828,-0.392199,0.100168
24365,1,39.2427,-0.842943,2.16703
24366,1,29.3316,3.46122,-1.43636
24369,2,53.0783,1.23902,-2.71862
24369,2,26.9244,2.19823,-0.329324
24370,1,28.7351,3.88268,-0.978275
24371,1,23.6355,-1.28894,-0.158519
24375,1,24.3361,-4.56796,0.83482
24377,2,27.4286,-1.0378,1.41787
24377,2,23.3903,0.0864588,-2.60095
24382,1,43.2432,-0.0247308,-3.08104
24383,2,36.5814,1.14667,0.769543
24383,2,28.1204,1.2108,-2.40208
24386,1,26.6553,-0.346173,-0.807901
24387,1,28.4358,-1.19409,-0.806594
24389,2,31.8137,-3.83892,0.18594
24389,2,30.5852,-4.44201,-2.77495
24391,1,25.8465,-1.27799,0.158194
24392,1,30.0761,0.159794,1.53625
24398,1,36.3595,0.824152,1.55163
24401,1,24.7534,-1.10186,-0.479743
24403,1,24.855,-2.43555,-0.222549
24409,3,27.1194,-0.998688,2.30657
24409,3,25.2419,-3.46904,2.97985
24409,3,23.2975,-4.02691,-0.44044
24410,1,24.3018,-2.18994,-1.55238
24411,1,23.9022,-2.07842,2.40802
24415,1,31.8729,1.04146,-0.369844
24416,1,25.8086,-2.68713,0.136021
24417,2,34.0222,2.95609,-2.63448
24417,2,26.104,-1.24735,-0.384113
24419,1,25.9549,-1.66046,-2.08922
24420,1,34.0612,0.301207,1.57132
24422,1,25.6726,-0.21325,1.53851
24423,1,26.4188,0.543226,-0.395905
24425,1,24.9916,-0.364352,-1.07248
24426,3,33.2592,1.22277,-0.0997851
24426,3,31.1707,3.15079,-2.50853
24426,3,23.9296,-1.11165,2.53843
24428,1,23.7535,-1.57227,-1.28462
24429,1,23.4368,0.316639,2.84748
24432,1,28.8817,-0.288776,0.665767
24433,1,39.8574,4.10427,-2.86791
24434,1,23.2652,0.766546,0.606248
24435,1,24.8123,1.6182,-2.39614
24436,2,37.3774,-0.352472,-1.05739
24436,2,25.4548,-1.43122,2.05413
24441,1,26.2433,-0.115806,-0.0259055
24442,1,32.0761,0.202503,0.0161628
24443,1,23.6717,-2.1749,0.929853
24444,1,27.9831,1.56127,-0.741675
24445,1,26.7958,2.99419,-1.50972
24446,1,27.8382,-1.42867,1.22736
24451,1,25.1846,0.432516,2.95743
24458,1,23.0597,0.223746,1.99223
24462,1,24.2972,-2.13282,2.6543
24464,1,23.527,-0.61515,-1.68867
24466,1,27.7159,0.271672,-2.18613
24469,1,35.0211,-0.924622,2.15808
24470,2,41.8299,-1.97668,2.37813
24470,2,22.3551,-2.01614,-0.861943
24471,2,55.6127,-1.8877,-2.89509
24471,2,49.7483,-0.598024,0.0510194
24472,1,23.9954,1.37972,1.27137
24476,2,38.035,-3.56541,-1.50655
24476,2,25.2074,-3.06836,0.852675
24482,1,28.1028,1.8992,-0.253951
24483,1,25.0575,0.785806,0.555528
24484,2,38.8813,-1.65431,2.67771
24484,2,25.7263,-2.22252,-0.768438
24486,2,25.8807,-0.143758,-1.63215
24486,2,23.0567,-1.34065,2.10999
24487,2,33.0183,0.502367,2.70017
24487,2,25.748,0.967872,-0.967987
24491,1,27.3701,-0.0785521,1.0273
24492,1,24.0903,1.43155,-0.275297
24493,2,50.6373,1.45417,0.0709162
24493,2,48.9573,2.55925,-3.02011
24494,1,24.4032,-0.559865,2.54919
24495,2,28.2626,-0.789997,0.496156
24495,2,26.1344,1.03108,-2.33988
24496,1,38.5033,-0.196735,2.4022
24498,1,23.779,-0.0523805,-2.20865
24499,2,41.6285,1.96776,-1.54717
24499,2,36.6258,0.878385,1.25273
24502,1,25.9005,1.14762,-1.35352
24505,1,29.1415,0.766065,3.04152
24506,1,22.0977,3.44987,-1.33264
24507,1,41.3866,0.317608,2.90683
24509,1,33.0928,1.15334,1.42564
24510,1,23.2323,1.08825,-2.33889
24511,2,33.6218,1.39715,2.36219
24511,2,25.5588,0.303434,-0.243363
24513,3,62.2775,0.65491,-0.106629
24513,3,38.208,0.621529,2.71506
24513,3,26.309,3.39535,-1.44306
24514,2,46.5013,0.695011,-1.95053
24514,2,28.0494,2.50557,2.01598
24519,1,30.3948,-0.589217,2.13958
24520,1,33.5472,3.68227,2.65864
24521,2,29.4777,-0.380264,2.9114
24521,2,29.1436,0.00548251,-0.732742
24522,1,22.7894,0.618013,-2.64558
24523,1,28.8648,3.06523,-1.99581
24530,2,43.2664,2.24656,-2.26524
24530,2,27.7499,1.15696,-0.970159
24531,1,26.0166,2.84644,-1.71104
24532,1,41.1639,3.80726,-1.16814
24533,1,33.2391,-0.326162,-1.5685
24535,1,23.3765,3.3727,-3.08237
24536,2,26.5774,3.45706,-0.57675
24536,2,25.0716,2.21047,2.12153
24538,2,23.8696,-0.312541,1.89014
24538,2,23.5788,-1.06951,-1.15591
24539,1,24.5949,1.3667,0.316966
24540,1,26.3318,1.61599,1.75078
24541,4,40.5415,0.789029,-1.22405
24541,4,27.6025,0.69364,1.7943
24541,4,27.4011,-0.390737,1.49376
24541,4,26.4903,0.567796,-1.87962
24542,1,24.4324,-0.783365,0.0828084
24543,1,35.7565,0.0218555,-0.272079
24544,2,86.6893,0.999391,0.93005
24544,2,71.6913,0.191369,-2.29984
24548,2,26.5196,-1.88773,1.06709
24548,2,23.2499,-1.55736,-1.8954
24551,1,27.4965,-3.01339,-0.112529
24552,1,29.8084,-0.281112,-2.6354
24553,1,30.497,-0.748762,-1.08937
24558,2,32.1071,4.04526,0.517146
24558,2,22.589,2.01988,-2.88279
24560,1,26.538,1.19557,1.89255
24561,1,24.4773,-1.90277,-2.30592
24566,1,23.4234,1.12893,-1.05481
24568,1,26.4375,1.57833,-0.72915
24569,1,26.6826,-3.98988,-2.46822
24570,1,23.8323,1.94113,-0.581247
24571,2,38.3239,-0.325267,-0.854904
24571,2,37.7891,0.00674076,2.94914
24572,1,23.985,3.00191,2.29443
24573,2,26.1444,2.41315,3.08724
24573,2,24.7985,-0.616126,2.71529
24574,1,23.0442,0.44667,1.50686
24579,1,23.024,-0.482288,-1.99326
24582,2,26.7614,-2.02812,0.48305
24582,2,24.2404,-0.950433,-2.50226
24585,1,22.1202,-3.0952,0.315839
24590,1,36.1569,1.33971,2.201
24591,2,46.4903,0.732356,-2.41683
24591,2,32.8565,2.39307,1.2003
24593,1,24.0994,0.449338,2.4526
24594,1,25.3536,1.88643,-0.183062
24595,1,24.0399,-1.00193,0.640805
24597,1,27.0959,-0.545654,2.66191
24599,1,36.0414,-0.991235,-1.42301
24606,1,22.3042,-3.49536,-2.33115
24609,1,25.8029,-0.416807,-2.70908
24610,1,34.7828,-1.18687,1.98748
24613,1,23.9396,-0.584473,-2.42361
24615,1,26.5354,-2.73908,2.03608
24619,2,37.4666,1.59664,-0.0673028
24619,2,37.441,1.4837,2.85042
24620,1,23.9457,-0.951338,-2.59453
24623,1,27.5766,1.88197,-2.00246
24624,1,22.2578,-2.45613,-0.607094
24626,3,62.0872,0.363506,-0.822919
24626,3,48.0462,2.38234,2.85583
24626,3,38.8378,-0.256057,1.87946
24628,1,28.3145,0.440213,0.98392
24630,1,23.2195,-0.822865,2.70255
24631,1,25.4302,3.90324,-0.00686937
24635,2,43.6964,0.355008,-2.61941
24635,2,30.6772,1.74691,0.155377
24636,4,42.6366,2.16462,-3.13613
24636,4,34.8305,0.506627,0.143269
24636,4,31.2336,0.177141,-2.15997
24636,4,29.5326,1.85383,0.970375
24641,2,39.5744,3.27499,-2.93258
24641,2,24.1978,4.0294,0.188878
24644,1,24.718,0.418894,-2.87675
24646,2,43.2079,3.87442,2.77649
24646,2,27.3656,0.548219,-0.558051
24649,1,23.2314,1.36402,-2.57803
24651,1,61.2717,0.338997,0.71556
24654,2,37.5299,0.181518,2.81996
24654,2,33.3451,-1.27895,-0.696521
24657,2,38.443,-0.86034,-1.76901
24657,2,25.7279,-0.787046,0.68493
24658,1,31.3724,-2.23779,2.28775
24661,2,49.2153,1.70201,0.342299
24661,2,26.6393,-0.0381514,-3.11604
24662,3,44.1408,-3.2186,0.310659
24662,3,32.7637,-0.350415,1.28051
24662,3,24.3985,-4.03923,-2.15008
24664,1,24.3597,-4.73581,1.5365
24665,1,22.8333,1.47528,-0.251615
24668,1,23.0035,-2.80042,0.872395
24669,1,25.511,0.402854,-0.581447
24674,3,30.6767,0.316588,-1.33697
24674,3,27.3248,-0.395926,-1.53665
24674,3,23.3789,-0.680997,1.66836
24675,1,64.9417,-0.521435,3.03749
24676,1,44.4949,-0.924787,0.0159292
24677,1,26.7598,-0.389199,-1.91465
24678,1,24.0035,0.301824,2.88639
24679,1,31.2464,-1.20825,-2.93352
24684,1,22.8972,4.01745,-1.88705
24686,3,44.9239,-0.0409989,-0.78323
24686,3,37.8824,-0.170875,3.1032
24686,3,24.2894,2.62015,0.602544
24689,1,53.3931,-0.432333,0.13
24690,1,23.1711,-1.01554,1.00456
24693,2,33.1175,1.00867,0.780792
24693,2,28.8933,0.243188,3.03877
24694,1,24.8435,0.0507001,2.93228
24695,1,41.2524,-0.582825,1.07575
24696,2,41.8567,0.0954843,-0.0897609
24696,2,34.0982,-0.444345,-2.53212
24699,1,35.2245,-2.12163,-1.03388
24700,2,37.7942,0.622445,2.80432
24700,2,23.3048,0.0978998,-0.625575
24701,1,32.2615,-0.517982,2.80506
24706,1,24.8187,0.145815,-2.98815
24707,1,36.168,1.85671,-2.12591
24708,1,25.1618,-0.388364,0.504171
24710,1,29.9338,1.23816,2.16885
24713,1,23.7979,-2.8439,-0.354959
24715,1,28.3455,1.30362,2.5604
24716,1,24.1871,-1.31643,1.83415
24718,3,60.921,-0.223634,2.09138
24718,3,38.4893,-0.193136,-0.847329
24718,3,25.8614,3.41046,-1.24315
24719,1,24.5639,0.699118,-2.23873
24721,2,26.2281,0.181002,1.50869
24721,2,23.291,-0.237327,-2.34306
24724,1,26.3056,-3.43054,-1.79145
24726,1,23.8513,0.864931,0.0279825
24728,1,42.8958,-0.757366,-2.41161
24730,1,24.3543,-0.463619,-3.09773
24734,2,35.5714,1.76333,-1.5924
24734,2,21.9797,4.72224,1.52786
24735,2,50.5981,0.751919,-1.32435
24735,2,33.4658,-1.37993,1.73138
24736,3,37.5358,0.707175,-0.747003
24736,3,23.9963,0.0395563,-3.11257
24736,3,23.1049,1.1706,1.70589
24738,1,29.5772,0.895139,2.39274
24740,2,28.9591,-1.67548,1.06597
24740,2,27.0773,-0.0604332,-2.4255
24742,1,25.6517,0.67016,2.49094
24743,1,23.1312,1.1375,-0.592783
24744,1,30.2203,-1.26656,-1.51107
24750,1,32.4342,-2.01939,-0.880032
24752,1,21.9366,-3.65714,-2.2731
24755,1,27.1499,1.36933,2.03046
24756,2,39.229,-1.01451,-0.985163
24756,2,24.4618,2.1779,1.5126
24760,3,70.5614,2.28864,0.292922
24760,3,32.4145,2.47657,3.1108
24760,3,29.1318,3.50851,-2.01194
24763,1,22.6958,2.57945,-2.83238
24766,1,23.5071,-1.52574,1.60849
24767,2,29.9327,0.516474,-2.15352
24767,2,24.048,-0.0905934,0.958124
24769,1,23.4323,-2.43792,-0.166478
24772,2,38.4643,1.01204,0.919632
24772,2,30.9906,2.61207,-2.33373
24776,1,24.0043,-0.943751,-2.6478
24780,1,22.2168,-4.28826,0.284489
24781,2,31.7388,-0.128126,2.44948
24781,2,22.7795,0.749636,-0.535538
24782,1,26.9358,-1.73081,0.977028
24783,1,25.1489,1.5125,1.37369
24784,1,38.516,-0.943579,-0.374395
24786,2,43.9833,-2.1001,-2.80555
24786,2,30.2251,-2.90436,0.431373
24788,2,30.772,2.15406,-0.0396205
24788,2,26.2572,2.50174,-2.79252
24793,2,32.4104,0.836859,-2.99086
24793,2,24.1394,-1.67465,0.580672
24795,1,29.4708,-0.510106,1.69357
24798,2,41.6838,-2.43806,-1.4794
24798,2,24.1295,-2.25233,1.24413
24801,2,52.8656,2.37793,0.0125708
24801,2,36.1507,3.48733,-3.01267
24802,1,27.396,3.50873,1.62314
24803,1,24.7233,1.29952,1.83287
24804,1,24.3297,-4.77686,0.238142
24806,2,47.6483,0.07506,-2.71745
24806,2,26.0474,1.673,1.02764
24807,1,26.4092,0.442964,-2.81914
24808,1,43.4173,2.51315,2.26796
24809,1,22.7771,2.87167,-0.922325
24810,2,39.9648,-0.375566,1.13242
24810,2,26.2232,-0.463504,-2.33474
24811,1,34.0962,-4.6002,0.171966
24813,2,42.8242,1.20078,2.13702
24813,2,24.7688,2.9444,-1.02555
24814,1,26.2111,-1.80407,-2.48084
24815,2,45.9283,-1.06671,1.21112
24815,2,42.3427,-0.960773,-1.72861
24816,1,33.3832,0.206356,1.06382
24817,1,25.554,2.33195,2.9518
24818,2,81.2226,0.190095,-0.484716
24818,2,49.3299,-0.611698,2.67906
24821,1,31.3009,0.415333,1.23736
24822,2,52.1687,-0.150301,1.52898
24822,2,50.5774,1.45686,-1.41252
24823,1,26.2576,-1.19183,-0.742637
24825,2,28.2301,-3.27498,-0.22967
24825,2,24.029,-1.15649,2.33589
24827,3,27.0515,-0.955053,-2.58346
24827,3,26.0695,-1.1267,0.930572
24827,3,24.6461,0.639924,-1.62501
24828,1,45.4561,1.05824,-2.24739
24829,1,22.9346,3.11912,-1.70351
24830,1,25.5916,-1.68398,2.37997
24831,1,44.1363,0.0107578,0.442184
24833,1,34.0504,1.99798,-1.10417
24834,1,32.4081,1.33735,-2.21905
24838,1,22.1546,-3.81586,3.12852
24839,1,26.4565,-1.95072,-0.814439
24841,1,22.875,0.648143,-3.12506
24842,2,30.4822,-1.12029,1.79739
24842,2,29.1069,0.805734,-2.68262
24844,1,28.7819,3.55541,-1.35985
24845,1,32.4341,1.27838,-2.77386
24848,1,24.8164,1.90743,-1.57458
24849,1,32.6313,0.147398,-1.15795
24852,1,33.4678,-1.35717,-2.50442
24853,1,27.5533,0.0681809,1.12563
24855,1,22.4345,-2.70168,-1.94681
24861,2,44.0015,-0.052918,-0.112621
24861,2,34.8865,1.22387,2.54713
24863,1,22.3138,4.88953,-1.79868
24867,1,26.9992,2.69746,0.790434
24868,4,41.5594,2.12465,2.59901
24868,4,38.53,0.320509,-0.886033
24868,4,36.8146,1.32527,3.0861
24868,4,21.8574,4.80115,0.347091
24879,1,30.2391,0.551371,2.05626
24880,2,31.0577,4.26051,-1.46488
24880,2,27.8327,2.27172,1.46824
24885,1,24.6165,-1.22057,0.638471
24886,1,21.8985,3.71629,-0.573011
24887,3,47.7447,0.0874662,2.00821
24887,3,41.7723,-0.990139,-0.955776
24887,3,28.1852,2.02765,-1.64471
24889,2,35.1393,-0.283396,1.43517
24889,2,27.8211,-3.1077,-1.32686
24890,2,35.2374,1.67452,2.00687
24890,2,24.7942,-1.84267,-1.63884
24891,2,34.4236,1.06243,2.4446
24891,2,25.3097,-0.384892,-0.263336
24892,1,30.7042,-0.412675,-0.558362
24893,1,26.4136,1.6452,-2.10622
24895,1,27.139,-0.584182,1.08554
24897,1,28.5393,-1.75558,0.453924
24899,1,27.0412,-0.101584,1.77134
24901,2,34.959,0.0544263,1.79748
24901,2,34.5673,-2.42405,-0.786948
24902,2,34.0677,0.493816,0.943786
24902,2,22.885,-2.8043,-2.66779
24906,2,22.4911,1.86879,1.5231
24906,2,22.3731,1.85441,-2.11569
24907,2,24.0095,4.00725,1.29966
24907,2,23.5258,2.32819,-1.69522
24909,1,35.7677,-0.447454,2.65782
24911,1,23.4216,-0.789359,-2.96818
24913,1,23.7737,1.72103,-1.89201
24916,1,64.0905,-0.68491,2.07653
24917,1,27.7638,-2.64521,2.45422
24920,2,36.0192,-0.994595,0.5319
24920,2,28.7102,0.515318,-1.86161
24921,2,41.7671,2.32441,0.71881
24921,2,26.7126,0.477043,-2.01527
24925,1,25.2629,-1.47131,0.398672
24930,1,48.1925,-1.50304,-1.49289
24931,1,22.4142,-3.81518,-1.53793
24933,2,40.1609,0.723255,2.69705
24933,2,28.8144,-0.197246,-0.173244
24935,1,24.3988,-1.13259,0.108491
24936,2,62.6839,1.26363,0.411735
24936,2,33.4699,3.16549,-2.47278
24937,2,29.5769,-0.789705,-0.760273
24937,2,24.0531,-0.146657,2.2901
24938,1,22.354,2.22522,-1.81518
24942,2,37.6969,-0.999594,2.59191
24942,2,22.2556,-3.82508,2.39919
24944,2,40.086,2.97505,-0.484873
24944,2,32.2704,2.51347,3.08775
24945,1,24.8469,-0.562845,1.36288
24947,1,25.888,4.68419,2.49634
24948,1,23.9659,-0.273001,1.06301
24950,1,23.4184,2.99009,1.74674
24953,2,34.4432,3.71238,-0.530885
24953,2,26.0425,3.35313,2.14261
24954,1,31.183,2.35526,-2.43591
24955,2,28.8049,0.278638,-1.10901
24955,2,28.6933,-1.92125,2.60643
24956,1,31.9819,-4.35946,-2.603
24957,2,38.0909,-0.191552,1.63993
24957,2,23.5681,-1.5612,-1.63261
24958,1,27.9353,-0.172302,-2.32608
24960,3,61.6022,-1.69235,-0.129624
24960,3,27.8864,-3.12174,2.42761
24960,3,27.5273,-1.46084,3.11968
24963,1,23.5454,3.81593,-0.153726
24971,3,53.4252,-1.45781,0.404246
24971,3,49.2585,-0.576236,-2.11526
24971,3,23.4351,1.24699,1.90634
24975,2,68.2092,-1.6989,1.82332
24975,2,39.5631,-0.784677,-1.48655
24977,1,22.2663,-3.25104,0.668509
24978,2,27.7447,-1.79495,-0.135835
24978,2,24.0353,-3.4334,-3.06655
24980,2,52.0445,-0.417153,3.04764
24980,2,24.438,-2.02075,0.497424
24982,1,27.67,-0.550422,0.64067
24983,2,26.5473,0.33237,1.63018
24983,2,25.3796,-0.470284,-0.582018
24984,1,30.9759,-0.437121,-2.26983
24985,1,25.1197,2.92284,2.8833
24986,2,28.6385,-0.843622,0.852254
24986,2,25.7822,2.65588,-2.95477
24992,2,34.2054,-0.551483,-2.27946
24992,2,25.222,3.26067,-2.48985
24994,1,23.74,3.5335,-1.14681
25002,2,36.0756,1.93628,1.50489
25002,2,35.4329,1.15599,-2.41584
25007,1,24.1692,-1.09036,-2.65813
25008,1,34.4648,-1.46329,2.97205
25009,1,22.6463,-1.31656,-1.01207
25010,1,40.7501,-0.65568,0.396547
25012,2,37.5287,1.92087,-3.06099
25012,2,32.2956,0.640244,0.181507
25018,3,46.1068,1.89059,0.561926
25018,3,24.0101,-0.860411,2.99799
25018,3,22.5374,3.54007,-2.11176
25019,1,22.8596,2.65843,0.758102
25021,2,33.2554,0.403399,2.61086
25021,2,28.5946,-1.3333,-0.587954
25024,2,29.9899,-1.86437,-1.55788
25024,2,29.1951,1.83716,-2.8058
25027,1,22.2594,-2.86976,-1.07984
25028,1,45.1525,-0.0354351,-0.875016
25033,1,24.2452,1.42807,1.78965
25035,1,25.3026,2.0837,-1.58473
25036,1,27.9476,-4.32009,0.712422
25039,1,26.092,2.71053,-0.258745
25040,1,23.7341,-0.840074,0.41832
25041,2,47.5637,1.18789,0.390652
25041,2,23.2782,0.229579,-2.37876
25044,1,27.2794,-1.97054,2.1919
25045,2,41.6511,-0.371192,0.139057
25045,2,30.5905,-0.394094,-2.65516
25047,1,26.1027,-1.45578,-2.91767
25048,2,24.6923,2.08915,-0.218438
25048,2,23.8567,1.54782,3.03676
25051,3,39.1123,1.91304,1.22425
25051,3,34.7197,-1.57136,-0.910963
25051,3,23.762,-1.36372,-2.99742
25052,1,29.3714,1.96763,1.4959
25054,2,32.6851,-3.29041,1.32201
25054,2,23.309,-3.43386,-0.544483
25056,1,22.5545,3.51481,-0.467577
25058,1,27.0703,-1.12717,-0.15024
25059,2,30.4198,-0.365808,-2.3741
25059,2,27.9074,-1.073,0.643042
25060,1,26.4526,-0.235596,2.17109
25063,1,29.1576,0.117488,-2.46452
25065,1,23.2419,-0.303543,2.73101
25066,1,28.6637,1.04327,2.90715
25068,1,32.4279,-2.72131,2.36741
25069,1,29.6773,0.112378,-1.60937
25073,1,27.3708,2.45202,0.0971816
25074,1,25.7264,-2.75484,-1.98927
25080,1,26.5577,-0.547949,-2.83251
25081,1,23.2621,-2.10669,2.49364
25086,1,34.5943,2.45843,2.36947
25088,1,29.4674,1.20644,-0.265421
25089,1,22.9614,-0.31037,-0.94225
25090,1,26.076,-0.812808,-1.68125
25091,2,41.2234,1.0401,2.61686
25091,2,35.3334,0.49343,-0.861731
25093,1,22.718,1.82919,0.737262
25095,2,35.3057,0.0293984,0.989607
25095,2,29.7771,-0.262154,-2.05827
25100,1,22.5541,-2.40786,1.66712
25103,1,36.368,-1.33444,-2.24905
25104,1,23.527,-3.26616,-1.09639
25107,2,25.955,-2.49049,2.53782
25107,2,22.8544,0.486008,-0.859307
25109,2,28.8984,-1.23906,-0.790284
25109,2,27.1602,-1.76602,2.71092
25112,2,64.9315,-2.16937,-2.69479
25112,2,46.5021,-1.73856,0.666802
25114,1,30.9137,0.272602,-1.21534
25115,2,29.7359,0.460278,-2.69621
25115,2,26.4857,2.48647,1.09253
25116,1,25.5011,-2.36514,-2.79152
25118,1,27.6658,2.91944,-2.414
25119,2,26.679,-2.33222,2.17422
25119,2,25.0685,3.29996,-1.365
25120,1,30.4556,-0.927965,1.78306
25121,2,44.2148,-1.31178,-1.38667
25121,2,31.4774,-3.09392,1.99526
25124,2,31.3949,-0.812743,9.09655e-05
25124,2,24.976,-1.75298,-2.33473
25127,1,24.2084,0.45777,-2.06956
25130,3,41.5045,0.778403,3.10529
25130,3,27.7966,3.66946,-0.300975
25130,3,23.4896,0.249382,-1.0251
25131,1,24.2646,-1.55475,1.14249
25133,1,22.9242,1.83937,1.96147
25135,1,24.4169,0.529814,0.518854
25136,1,25.2499,1.05424,-0.272475
25140,1,28.3045,3.59033,2.95089
25142,1,27.0531,0.777156,-0.695975
25143,1,23.1236,-0.585007,2.54884
25144,1,32.2012,0.601334,-0.990824
25146,1,29.1432,0.648276,0.0350337
25148,2,29.1742,0.0700716,-2.44137
25148,2,24.6465,-0.314737,0.515452
25149,1,25.3342,1.54149,-0.686152
25151,2,40.6368,-3.43518,0.110894
25151,2,23.5491,-4.02252,2.98158
25154,1,23.7881,0.250932,-0.648813
25155,1,23.2954,-3.44112,2.28913
25156,2,71.4568,-1.1198,1.13237
25156,2,25.5121,-0.640662,3.0433
25158,2,29.3903,1.19321,1.16376
25158,2,23.0035,-0.470666,0.367694
25159,1,25.8822,1.95225,-2.05835
25162,1,29.9743,-4.06436,1.32166
25165,1,29.2011,-0.825908,-0.65288
25168,1,23.4208,1.83798,2.71483
25172,1,25.4431,0.556122,1.52566
25175,2,24.5568,-1.40509,0.299747
25175,2,23.6447,1.50998,1.41791
25176,1,23.9999,2.75362,0.0833265
25177,2,26.2881,4.33454,-1.63351
25177,2,24.4296,-1.79482,-1.77982
25179,1,45.1137,-1.09674,1.01597
25182,1,46.1094,1.5278,-2.42349
25183,2,40.6901,0.17085,1.86864
25183,2,30.6798,1.90904,-0.979798
25185,1,33.1394,2.22546,2.35119
25186,1,24.1228,3.18623,-1.39966
25189,1,25.1992,2.40859,0.395668
25190,1,24.1065,-1.0965,0.368294
25191,1,31.3212,2.74755,2.12474
25192,2,28.1652,-3.18126,2.55376
25192,2,25.5803,-1.94126,0.219029
25198,1,23.765,-1.12307,1.27756
25200,1,26.6369,-0.044448,-2.28247
25201,1,31.1677,1.85657,-0.0482216
25204,1,27.4548,-2.22181,-2.03769
25205,1,24.3555,-0.224558,-2.72595
25206,1,30.5761,4.22606,2.45229
25208,1,27.2512,-2.32907,2.89295
25211,1,22.9331,0.702711,-0.939692
25212,2,33.269,0.268201,2.96624
