Jet_Eta Jet_Phi Particle_Eta Particle_Phi
-0.617991 -0.202576 999.9 0
1.29436 0.858491 999.9 0
-2.65518 0.603055 999.9 0
-1.05499 -2.21705 999.9 0
3.64517 -1.42742 999.9 0
0.558779 0.368757 999.9 0
-1.43882 1.86681 999.9 0
-2.63701 1.31699 999.9 0
1.20469 -2.96789 999.9 0
3.34586 -2.21395 999.9 0
1.26975 0.0990033 999.9 0
3.77446 1.2992 999.9 0
1.66893 1.55019 999.9 0
-3.50727 2.24741 999.9 0
-0.9197 -0.827581 999.9 0
0.920077 -0.967788 999.9 0
2.49235 -0.502623 999.9 0
-0.298657 2.56817 999.9 0
2.5948 -1.85102 999.9 0
0.825827 1.24996 999.9 0
2.28872 0.00576848 999.9 0
4.12123 -1.55794 999.9 0
0.341814 0.136465 999.9 0
0.129662 2.35386 999.9 0
-1.43714 -1.79499 999.9 0
-3.8674 -2.02656 999.9 0
3.37072 -2.32576 999.9 0
-3.62911 -0.356311 999.9 0
2.91485 -1.29235 999.9 0
-0.693359 0.528153 999.9 0
1.23127 -1.85614 999.9 0
0.200596 1.24947 999.9 0
-0.918236 0.270367 999.9 0
0.689259 -2.95272 999.9 0
-4.07592 -1.5447 999.9 0
1.69648 0.109248 999.9 0
2.98219 -2.57325 999.9 0
-1.92937 1.18484 999.9 0
-0.4691 -1.57644 999.9 0
1.10939 2.29447 999.9 0
4.4184 -2.84774 999.9 0
1.86597 1.57479 999.9 0
-1.6761 2.36766 999.9 0
-1.0447 -0.496801 999.9 0
0.632205 1.56284 999.9 0
-3.67835 0.210639 999.9 0
0.69152 -1.13757 999.9 0
1.70383 2.39726 999.9 0
1.16562 -2.53205 999.9 0
-4.24568 3.03224 999.9 0
-0.938738 1.48699 999.9 0
-0.875634 2.34783 999.9 0
-4.40437 -2.1722 999.9 0
2.28623 1.15718 999.9 0
0.904657 -0.192368 999.9 0
-2.62621 2.63437 999.9 0
4.02736 1.21188 999.9 0
0.631087 2.91667 999.9 0
1.869 -0.682226 999.9 0
-1.19645 -0.166769 999.9 0
-3.15165 -0.871838 999.9 0
3.26865 -2.9575 999.9 0
3.6816 2.47605 999.9 0
4.18698 1.90093 999.9 0
1.77217 -0.36143 999.9 0
0.261428 1.7939 999.9 0
-3.77981 -0.00609672 999.9 0
-2.99647 -1.21167 999.9 0
1.9552 0.206064 999.9 0
-0.626493 1.68415 999.9 0
-4.61497 0.0107437 999.9 0
0.150248 2.14787 999.9 0
-0.204258 -2.61591 999.9 0
-0.242445 0.115464 999.9 0
-1.14782 2.37273 999.9 0
-0.804473 1.03691 999.9 0
1.71748 -2.78584 999.9 0
0.554829 -1.34677 999.9 0
-1.50097 0.747211 999.9 0
-2.78705 2.16707 999.9 0
1.05511 -0.688197 999.9 0
2.9319 -2.25188 999.9 0
-1.8306 1.23084 999.9 0
-4.56463 -1.55314 999.9 0
0.0294162 2.20424 999.9 0
3.06598 -0.852089 999.9 0
-0.951384 0.2504 999.9 0
3.41096 1.46213 999.9 0
-3.04888 0.905791 999.9 0
1.42137 1.03276 999.9 0
0.187883 2.72033 999.9 0
-0.096315 -0.504565 999.9 0
-2.21274 -3.12233 999.9 0
-3.60778 -0.400099 999.9 0
-0.403936 -2.09028 999.9 0
0.688052 2.5503 999.9 0
-0.841709 -2.60626 999.9 0
0.108464 -0.23245 999.9 0
-1.91962 0.254151 999.9 0
-2.00877 -2.16593 999.9 0
-3.78154 -2.18597 999.9 0
1.75709 2.33856 999.9 0
0.761571 0.818085 999.9 0
-3.27924 -2.84532 999.9 0
-0.104998 -0.670385 999.9 0
3.09564 0.0788296 999.9 0
1.52808 -0.939188 999.9 0
1.62926 -2.45643 999.9 0
1.08372 1.11668 999.9 0
-0.325057 2.7631 999.9 0
-0.379288 1.84767 999.9 0
-1.09192 2.40694 999.9 0
-0.667541 -1.02699 999.9 0
0.280879 -1.56033 999.9 0
0.436358 -2.23001 999.9 0
1.58924 1.81975 999.9 0
-0.447787 1.53136 999.9 0
1.40843 -1.91561 999.9 0
-0.0674993 -0.863879 999.9 0
3.93662 1.78417 999.9 0
0.695169 -1.46427 999.9 0
1.23562 -1.70389 999.9 0
3.17863 -1.69964 999.9 0
1.26594 1.53163 999.9 0
-0.427094 -0.612882 999.9 0
1.15069 1.76205 999.9 0
1.41778 2.96413 999.9 0
-3.85877 1.62698 999.9 0
0.514975 1.37901 999.9 0
-0.468867 0.718196 999.9 0
0.693916 -1.69139 999.9 0
1.11828 -2.49156 999.9 0
0.627902 0.641452 999.9 0
1.00534 -2.57538 999.9 0
-1.11234 -2.69264 999.9 0
3.28292 2.93349 999.9 0
-2.30899 2.91381 999.9 0
-2.05754 0.383741 999.9 0
0.310967 -0.134126 999.9 0
-1.88905 -1.56398 999.9 0
-2.28313 0.40858 999.9 0
-0.29401 -0.365924 999.9 0
2.00806 2.82428 999.9 0
0.841554 -0.00973995 999.9 0
-0.21606 -0.782594 999.9 0
0.153022 -0.15768 999.9 0
-4.20014 2.39104 999.9 0
3.85202 -3.00258 999.9 0
-0.843527 2.48366 999.9 0
-3.65457 -2.30462 999.9 0
0.152229 -2.89731 999.9 0
-0.311311 -1.83862 999.9 0
1.12948 -2.63051 999.9 0
2.97893 -0.276824 999.9 0
2.63329 2.81131 999.9 0
-3.88487 -0.0397255 999.9 0
0.956622 -2.45019 999.9 0
-0.0209135 -2.07928 999.9 0
0.756309 -1.44367 999.9 0
-1.87142 0.138759 999.9 0
-1.81134 -1.34153 999.9 0
2.15999 2.08823 999.9 0
-1.06842 2.14773 999.9 0
-4.12417 0.349523 999.9 0
1.35974 2.93057 999.9 0
-1.39384 -2.1151 999.9 0
-4.15717 2.74534 999.9 0
1.06095 0.665581 999.9 0
4.78564 2.57215 999.9 0
2.29077 2.25204 999.9 0
1.53739 -2.83313 999.9 0
-1.38157 2.3607 999.9 0
2.16362 -0.195023 999.9 0
0.203455 -2.71687 999.9 0
-0.268064 -0.937362 999.9 0
-1.44569 -1.98096 999.9 0
2.09529 -2.64259 999.9 0
3.48826 1.18374 999.9 0
3.03334 -0.805809 999.9 0
-0.640386 1.82399 999.9 0
-2.12666 -0.822707 999.9 0
0.644895 2.59021 999.9 0
2.86344 -2.63764 999.9 0
3.98939 -2.04344 999.9 0
-2.33 2.53964 999.9 0
0.692159 -0.365368 999.9 0
-3.94579 1.28393 999.9 0
-2.64727 0.893614 999.9 0
-2.04526 -0.343986 999.9 0
-2.23583 -0.346316 999.9 0
-1.94619 -0.102852 999.9 0
1.76939 3.02736 999.9 0
-0.171625 2.5854 999.9 0
4.53616 2.25311 999.9 0
1.50618 0.416988 999.9 0
3.0947 1.31726 999.9 0
4.85004 0.742211 999.9 0
0.3653 -0.385015 999.9 0
0.734597 -0.310022 999.9 0
2.21129 1.07531 999.9 0
2.71834 1.3945 999.9 0
-1.34242 1.94755 999.9 0
-0.596501 0.717127 999.9 0
3.91573 -1.95796 999.9 0
-3.67201 1.47262 999.9 0
-4.071 2.74155 999.9 0
-0.873544 1.66069 999.9 0
-2.46141 3.12563 999.9 0
-2.8789 2.21941 999.9 0
2.12888 0.647501 999.9 0
0.866421 1.56725 999.9 0
1.67144 -2.21928 999.9 0
-0.965039 2.13046 999.9 0
0.206759 1.38363 999.9 0
1.974 0.0233553 999.9 0
-1.99899 -1.63172 999.9 0
-0.393996 1.73532 999.9 0
-2.168 -3.0898 999.9 0
-0.885562 0.15873 999.9 0
3.47518 -1.94802 999.9 0
3.22639 -0.0327285 999.9 0
0.692369 -2.85672 999.9 0
2.37148 -3.02405 999.9 0
-4.2293 0.890038 999.9 0
-2.77024 -2.57794 999.9 0
2.25444 0.0367802 999.9 0
1.22513 2.3903 999.9 0
-2.18799 -0.379292 999.9 0
1.45886 -2.14592 999.9 0
3.08379 1.81172 999.9 0
-2.67431 2.6719 999.9 0
-0.493024 -1.31574 999.9 0
0.795018 0.0612186 999.9 0
-3.01568 0.812063 999.9 0
2.59275 -2.05282 999.9 0
1.70298 2.16959 999.9 0
-1.65865 1.71526 999.9 0
1.71251 -0.753123 999.9 0
-2.20426 -2.86939 999.9 0
0.0230124 -0.514633 999.9 0
-3.06227 1.48253 999.9 0
-0.875178 0.89772 999.9 0
-2.06194 -2.76389 999.9 0
-1.17634 1.99972 999.9 0
1.49679 1.86531 999.9 0
2.96812 0.391819 999.9 0
-1.81626 1.79274 999.9 0
-1.82467 1.26624 999.9 0
0.891465 1.29188 999.9 0
2.04899 0.837917 999.9 0
-0.912824 -3.06817 999.9 0
-2.21544 -2.74955 999.9 0
-0.081253 -1.63183 999.9 0
-2.14454 -0.39277 999.9 0
2.47193 1.63105 999.9 0
0.217931 -0.905961 999.9 0
3.95694 -1.62262 999.9 0
0.233287 2.8387 999.9 0
2.42555 2.04303 999.9 0
0.242834 -0.253732 999.9 0
-0.93938 -2.88397 999.9 0
4.13094 -0.804821 999.9 0
0.0458291 1.08736 999.9 0
0.0714032 0.626076 999.9 0
2.31361 2.57739 999.9 0
0.948948 -0.557382 999.9 0
1.4126 -1.41279 999.9 0
-2.26685 1.36711 999.9 0
3.20468 -2.75582 999.9 0
2.14453 -0.275397 999.9 0
1.74459 0.81674 999.9 0
-1.04605 1.67075 999.9 0
-0.0412282 -2.45072 999.9 0
-2.21666 -3.11852 999.9 0
4.07503 1.45896 999.9 0
2.67624 2.31239 999.9 0
-3.34834 3.09469 999.9 0
-2.10721 -2.90076 999.9 0
1.29342 1.06956 999.9 0
1.26155 -1.85932 999.9 0
0.623217 -0.230595 999.9 0
0.207428 2.54179 999.9 0
-4.01421 1.83167 999.9 0
0.946112 -1.39135 999.9 0
-0.163587 -3.12736 999.9 0
-0.311429 0.803515 999.9 0
2.03784 1.35698 999.9 0
3.02094 1.63093 999.9 0
1.04094 1.45828 999.9 0
-1.08247 -1.17908 999.9 0
0.289225 2.69754 999.9 0
-2.9417 2.22988 999.9 0
-0.535012 -1.54676 999.9 0
3.1451 0.446649 999.9 0
0.392004 0.43968 999.9 0
-0.20519 2.22925 999.9 0
0.338341 -2.18264 999.9 0
-4.30646 -0.190509 999.9 0
2.13377 -0.150466 999.9 0
2.16614 1.6543 999.9 0
-1.62429 -0.555248 999.9 0
-2.61507 1.75004 999.9 0
-2.3659 0.145852 999.9 0
-2.01975 2.92721 999.9 0
0.956248 -0.086718 999.9 0
-1.71403 -1.14191 999.9 0
0.0681685 1.38229 999.9 0
1.13661 2.65029 999.9 0
-1.49223 -1.75263 999.9 0
0.215836 0.852279 999.9 0
-0.0636332 0.758456 999.9 0
4.27936 1.43555 999.9 0
-1.60021 1.6193 999.9 0
-2.45258 3.05123 999.9 0
0.656034 0.518441 999.9 0
-0.923239 3.11488 999.9 0
-1.53746 -1.01323 999.9 0
2.22874 -2.08038 999.9 0
-0.996882 1.62579 999.9 0
-1.2607 2.55042 999.9 0
2.82201 0.840674 999.9 0
-2.15001 -1.71475 999.9 0
1.19681 -2.5972 999.9 0
3.94427 1.15795 999.9 0
0.484264 1.51863 999.9 0
0.389219 -3.01399 999.9 0
2.95202 0.850337 999.9 0
-2.80393 -2.69565 999.9 0
2.94772 -3.02958 999.9 0
0.228376 -0.719026 999.9 0
-0.657945 -0.471133 999.9 0
-1.82711 1.53422 999.9 0
-2.48202 -0.231466 999.9 0
3.66285 -2.18332 999.9 0
-2.67983 -2.52662 999.9 0
2.32338 0.786583 999.9 0
1.3481 0.638452 999.9 0
-0.70465 2.786 999.9 0
1.8403 2.8028 999.9 0
2.28515 -1.86837 999.9 0
-0.521106 -1.72547 999.9 0
0.257807 0.463714 999.9 0
-3.15342 2.72745 999.9 0
1.69991 2.19175 999.9 0
-0.914189 2.14965 999.9 0
0.200421 -2.93064 999.9 0
0.33737 -0.714201 999.9 0
3.31753 1.63162 999.9 0
-0.41942 -2.2659 999.9 0
-0.023775 -0.994984 999.9 0
0.818256 3.06635 999.9 0
1.4983 2.06962 999.9 0
3.21018 0.867696 999.9 0
-0.830228 -2.75107 999.9 0
-0.411626 -2.52366 999.9 0
4.36294 1.97653 999.9 0
0.417016 1.40859 999.9 0
-1.02475 -2.9823 999.9 0
1.8581 -1.48845 999.9 0
-4.19273 -1.41774 999.9 0
-4.94646 1.10485 999.9 0
-0.863703 1.36944 999.9 0
-2.18018 -3.10694 999.9 0
4.23601 -1.72108 999.9 0
2.1958 -1.76018 999.9 0
-3.09123 -0.218278 999.9 0
1.62651 0.66637 999.9 0
-1.06054 -1.25193 999.9 0
1.49243 -2.35118 999.9 0
0.535806 -0.691121 999.9 0
0.963918 -2.29719 999.9 0
-0.704647 0.253003 999.9 0
4.09439 2.75675 999.9 0
-1.31644 2.39568 999.9 0
-0.695085 3.0051 999.9 0
1.9044 -1.49666 999.9 0
-3.13306 -2.99852 999.9 0
0.493251 -1.97877 999.9 0
0.128895 -2.96292 999.9 0
-0.1291 -2.11182 999.9 0
-2.20477 1.71049 999.9 0
1.92229 -0.844337 999.9 0
-2.01369 2.62358 999.9 0
-2.84472 -2.84925 999.9 0
0.408138 -0.824335 999.9 0
-4.23934 1.44729 999.9 0
2.1391 2.00076 999.9 0
-2.70319 2.08453 999.9 0
0.322095 1.79546 999.9 0
-1.18525 0.656767 999.9 0
-3.79402 2.56717 999.9 0
3.74096 2.03475 999.9 0
-0.856678 -0.993827 999.9 0
-0.794542 -1.62208 999.9 0
-4.03231 1.25495 999.9 0
3.22487 -0.220793 999.9 0
1.99254 -2.12035 999.9 0
-2.65018 0.0206651 999.9 0
0.0832667 -0.146725 999.9 0
-1.39339 -2.61739 999.9 0
1.75147 -2.26764 999.9 0
2.65364 2.6854 999.9 0
1.67249 -2.51064 999.9 0
4.65091 -1.30942 999.9 0
-3.83237 2.61197 999.9 0
-3.22041 0.738202 999.9 0
-2.71578 0.312924 999.9 0
0.389598 0.131835 999.9 0
-0.178691 2.90769 999.9 0
-2.63692 1.12066 999.9 0
1.6162 -2.84342 999.9 0
1.44528 -1.30651 999.9 0
-2.58245 2.1956 999.9 0
-0.368669 0.65135 999.9 0
0.594903 -3.02429 999.9 0
0.604814 -3.12199 999.9 0
2.05414 -2.58556 999.9 0
1.22584 -1.44419 999.9 0
0.352329 -0.910087 999.9 0
-1.99838 -0.670959 999.9 0
-1.4967 -0.43119 999.9 0
-0.680019 2.08684 999.9 0
0.1327 1.7638 999.9 0
0.562144 -1.40258 999.9 0
4.20601 -0.876788 999.9 0
-0.861969 -0.237594 999.9 0
0.566734 -2.2544 999.9 0
-0.127472 -2.48678 999.9 0
3.68597 0.584833 999.9 0
3.99754 0.852189 999.9 0
-1.71428 2.74366 999.9 0
-3.68173 -0.816876 999.9 0
-1.47447 1.22473 999.9 0
-0.675364 -1.96779 999.9 0
0.190405 2.13679 999.9 0
0.17741 2.98126 999.9 0
2.90375 -2.14221 999.9 0
3.11867 0.427469 999.9 0
4.43293 2.71469 999.9 0
0.746805 0.0772637 999.9 0
-0.998244 1.25915 999.9 0
-0.23264 1.15742 999.9 0
1.27092 1.07824 999.9 0
-0.426568 -1.86133 999.9 0
1.61678 -1.98268 999.9 0
1.50051 1.91521 999.9 0
0.454229 0.571215 999.9 0
0.395992 1.98517 999.9 0
0.955058 0.272973 999.9 0
-2.92452 -0.431672 999.9 0
0.142186 -1.4784 999.9 0
-1.74513 1.43431 999.9 0
-1.44115 0.531638 999.9 0
-2.27467 2.8715 999.9 0
-4.38925 1.48209 999.9 0
-2.19919 1.11128 999.9 0
0.206754 2.69245 999.9 0
3.80491 0.251387 999.9 0
-0.261455 -0.0501174 999.9 0
-0.653675 -0.952465 999.9 0
-4.73698 0.185984 999.9 0
-2.55266 -2.92526 999.9 0
0.121614 -1.96292 999.9 0
-1.02 -1.01528 999.9 0
-4.48853 0.730035 999.9 0
-3.64579 -0.381874 999.9 0
0.836183 1.78472 999.9 0
0.499005 -2.15718 999.9 0
-1.32265 -1.58287 999.9 0
-3.48027 0.776793 999.9 0
2.54924 -2.29107 999.9 0
3.00967 2.91861 999.9 0
1.50986 0.203586 999.9 0
-0.270153 -2.68864 999.9 0
0.0815686 -2.55379 999.9 0
0.974245 -2.11478 999.9 0
-2.84535 2.91843 999.9 0
4.63065 -0.93696 999.9 0
-4.09067 -0.635776 999.9 0
-0.832615 -0.522098 999.9 0
-0.0832186 2.55671 999.9 0
-1.99608 -1.81592 999.9 0
1.69414 -2.18036 999.9 0
-4.41254 -3.13907 999.9 0
-0.24485 -0.0509494 999.9 0
1.82807 2.63552 999.9 0
2.07592 -2.87515 999.9 0
-3.18547 1.06956 999.9 0
-3.29065 -2.87442 999.9 0
-2.18976 -0.185169 999.9 0
1.71498 0.194355 999.9 0
1.52891 -0.945174 999.9 0
1.13279 -1.12324 999.9 0
2.33354 3.08203 999.9 0
-3.21036 -2.54675 999.9 0
1.02202 -1.81663 999.9 0
4.3636 2.73152 999.9 0
-2.5533 -1.77071 999.9 0
1.97886 0.0108264 999.9 0
-4.66339 -2.34487 999.9 0
3.75781 2.77921 999.9 0
-0.44369 2.83599 999.9 0
0.859077 -1.09976 999.9 0
-0.181996 -1.30653 999.9 0
1.10258 -2.02533 999.9 0
4.25676 -0.897403 999.9 0
2.18878 0.457888 999.9 0
-3.01324 -3.1369 999.9 0
-0.367233 -2.9814 999.9 0
-1.32135 -0.111366 999.9 0
-3.0873 0.512131 999.9 0
-2.20165 -0.0644537 999.9 0
0.514674 2.31191 999.9 0
-0.898266 -1.14797 999.9 0
2.55429 -2.66827 999.9 0
-1.71122 -1.97208 999.9 0
-2.52785 2.85436 999.9 0
1.87801 2.14548 999.9 0
-0.991798 -2.71047 999.9 0
1.73472 -1.96611 999.9 0
-0.0361605 2.44962 999.9 0
0.42165 0.0158871 999.9 0
-0.894587 -0.312695 999.9 0
3.63719 -2.3802 999.9 0
1.99496 1.14168 999.9 0
1.97963 -2.45538 999.9 0
-1.35219 1.79872 999.9 0
0.497123 2.51062 999.9 0
0.994236 0.149416 999.9 0
0.744533 -2.24396 999.9 0
-2.20109 0.467109 999.9 0
-4.41729 -1.05472 999.9 0
2.18012 -2.94311 999.9 0
-3.52714 2.00227 999.9 0
-0.701415 -2.90448 999.9 0
1.24249 1.92358 999.9 0
-0.103353 0.186195 999.9 0
-2.63625 1.47086 999.9 0
-0.227973 -0.662488 999.9 0
1.43174 2.67104 999.9 0
-1.54432 1.20432 999.9 0
3.15443 2.11274 999.9 0
3.15511 -2.91785 999.9 0
1.50828 -2.81696 999.9 0
0.722578 1.95686 999.9 0
-2.58136 0.328157 999.9 0
1.122 -2.31267 999.9 0
-0.243452 -1.07816 999.9 0
2.61202 -2.76897 999.9 0
-2.85644 -1.4873 999.9 0
1.57146 -1.58833 999.9 0
-0.577464 -0.718816 999.9 0
-0.254421 -2.3412 999.9 0
-2.14964 0.292742 999.9 0
3.91765 -1.72517 999.9 0
-2.32048 -2.85871 999.9 0
-0.0298858 -1.50937 999.9 0
4.39467 -2.27283 999.9 0
2.64209 -1.93124 999.9 0
0.387945 3.08625 999.9 0
-1.45534 -1.56448 999.9 0
-0.551321 -2.05045 999.9 0
2.66183 0.750417 999.9 0
0.274573 -0.35448 999.9 0
0.265809 -0.744141 999.9 0
0.458952 2.91496 999.9 0
-2.13597 -1.64916 999.9 0
-2.2913 -0.259014 999.9 0
0.123913 2.60625 999.9 0
-1.42425 -1.04554 999.9 0
-2.77157 -0.441292 999.9 0
-0.445528 0.104115 999.9 0
2.32006 -2.37526 999.9 0
-2.77996 -2.74117 999.9 0
0.228792 2.3156 999.9 0
-0.987918 -1.93839 999.9 0
-1.49701 -3.10375 999.9 0
-0.387135 -1.03875 999.9 0
1.79613 -0.974107 999.9 0
1.26858 -0.937022 999.9 0
-2.48781 2.80344 999.9 0
-0.341296 -1.64189 999.9 0
-2.3649 1.26012 999.9 0
1.06105 2.4925 999.9 0
0.780112 3.06199 999.9 0
4.3354 1.65626 999.9 0
2.80152 -2.94365 999.9 0
-2.0807 2.98766 999.9 0
4.12546 1.71617 999.9 0
1.40315 1.8316 999.9 0
-0.966874 2.97398 999.9 0
0.616462 0.575898 999.9 0
0.587299 2.1491 999.9 0
0.0871689 0.766701 999.9 0
1.1359 -2.95947 999.9 0
-3.53608 -1.18934 999.9 0
0.617201 2.65372 999.9 0
-2.82909 -0.37442 999.9 0
-0.215402 -0.65107 999.9 0
-1.66163 -0.351755 999.9 0
0.0791679 -0.65335 999.9 0
0.896006 0.956909 999.9 0
1.00439 -2.54209 999.9 0
1.92482 -0.753163 999.9 0
-2.28266 -0.85789 999.9 0
-2.3448 -1.65794 999.9 0
-0.986086 1.99159 999.9 0
-3.73144 1.46916 999.9 0
-1.73056 0.159722 999.9 0
2.20635 -0.43176 999.9 0
4.0924 2.53135 999.9 0
-4.38114 -2.55235 999.9 0
0.563318 -2.80859 999.9 0
-4.1982 -3.10263 999.9 0
1.89806 -0.614623 999.9 0
-1.92199 -0.532696 999.9 0
3.3453 1.35456 999.9 0
-3.74395 1.4701 999.9 0
-4.46358 0.92652 999.9 0
1.74985 -0.756817 999.9 0
0.459523 1.92251 999.9 0
3.6352 -0.818404 999.9 0
-2.50178 0.731093 999.9 0
-3.20137 -1.55912 999.9 0
1.64789 1.80379 999.9 0
-0.949931 2.39434 999.9 0
-1.45461 -1.77933 999.9 0
4.09558 3.01377 999.9 0
-1.04427 -2.80558 999.9 0
4.28189 -1.04479 999.9 0
-0.175042 -0.48809 999.9 0
1.31318 -2.5815 999.9 0
-0.987124 3.09743 999.9 0
-2.15887 -2.91414 999.9 0
1.22426 -0.49034 999.9 0
0.494382 0.189879 999.9 0
-2.69965 0.241436 999.9 0
0.179672 1.43942 999.9 0
-0.18131 2.84815 999.9 0
0.376758 2.39423 999.9 0
-1.83773 -0.391105 999.9 0
-2.06509 1.04341 999.9 0
1.61683 2.35811 999.9 0
3.84106 -0.342506 999.9 0
3.7768 1.47545 999.9 0
0.677889 1.37445 999.9 0
-3.89468 -1.4443 999.9 0
-1.17629 2.5249 999.9 0
-1.24901 -1.47909 999.9 0
2.01556 2.14451 999.9 0
-1.0491 2.81677 999.9 0
1.2298 2.45262 999.9 0
-1.66831 -1.48173 999.9 0
2.04579 0.794777 999.9 0
-4.02016 2.89781 999.9 0
3.7455 -2.75442 999.9 0
-1.8695 1.28186 999.9 0
-4.08296 -1.39036 999.9 0
0.81989 0.0130575 999.9 0
-2.16819 -2.73096 999.9 0
0.0386618 -1.33231 999.9 0
3.25121 -0.185389 999.9 0
2.24331 -1.40293 999.9 0
-1.5494 -0.313336 999.9 0
4.57373 0.528186 999.9 0
0.875972 -2.85151 999.9 0
-3.65693 0.955846 999.9 0
-0.735887 -2.22329 999.9 0
0.275527 2.05138 999.9 0
-0.584807 -2.37782 999.9 0
1.48605 -2.09747 999.9 0
0.712617 -2.23553 999.9 0
1.83119 -0.0291123 999.9 0
0.618277 -1.02637 999.9 0
1.20945 -0.652181 999.9 0
0.521674 1.9707 999.9 0
-1.95366 -1.68329 999.9 0
-3.96042 -1.49972 999.9 0
-0.82968 -2.54126 999.9 0
0.0707068 -0.396662 999.9 0
-3.71298 0.721488 999.9 0
-1.1473 -0.590789 999.9 0
0.433959 -2.86003 999.9 0
-0.29313 -2.05995 999.9 0
-2.69629 0.225605 999.9 0
-3.01469 2.05115 999.9 0
-1.56899 1.02388 999.9 0
4.40626 2.61059 999.9 0
1.23857 2.36234 999.9 0
-2.52463 -3.07164 999.9 0
0.660737 -2.17884 999.9 0
0.875657 0.678958 999.9 0
-3.7006 -1.05596 999.9 0
-2.14874 0.0473991 999.9 0
1.51114 -2.11603 999.9 0
0.746574 1.04684 999.9 0
0.873415 -2.16527 999.9 0
0.181256 2.48915 999.9 0
-2.10344 -0.163842 999.9 0
-1.01796 2.86653 999.9 0
-1.42242 2.54256 999.9 0
-1.22729 -1.47461 999.9 0
-0.747715 0.236891 999.9 0
-1.75481 0.435597 999.9 0
1.62718 1.21513 999.9 0
-3.65571 -1.94291 999.9 0
-2.25348 -1.40533 999.9 0
1.52729 0.0698914 999.9 0
4.51571 -1.63394 999.9 0
-3.6485 1.39753 999.9 0
1.4723 1.57175 999.9 0
-2.5515 0.445287 999.9 0
0.052173 0.113323 999.9 0
3.9077 2.11465 999.9 0
0.746654 0.464801 999.9 0
-4.66842 2.76853 999.9 0
-0.326851 0.404653 999.9 0
-0.839444 -0.735829 999.9 0
-2.12288 1.55962 999.9 0
2.20705 1.81933 999.9 0
3.12501 2.031 999.9 0
0.161377 1.24397 999.9 0
-1.03138 -0.605648 999.9 0
-1.14871 3.12298 999.9 0
-3.34832 -0.772601 999.9 0
-0.909497 -1.45148 999.9 0
-2.05121 -1.15184 999.9 0
1.11766 1.06301 999.9 0
3.1936 2.47884 999.9 0
-4.52598 0.744777 999.9 0
-1.55105 -0.861045 999.9 0
-1.87503 -3.04483 999.9 0
0.888556 1.14823 999.9 0
4.43006 -1.68701 999.9 0
-2.91622 -1.93433 999.9 0
-0.809129 0.108914 999.9 0
2.66945 0.198552 999.9 0
0.670019 1.51927 999.9 0
-0.296671 2.19685 999.9 0
-1.48651 2.97483 999.9 0
3.35913 -1.99875 999.9 0
2.72212 1.30658 999.9 0
-1.58192 2.35897 999.9 0
-2.38449 -3.03919 999.9 0
-2.82944 -1.55953 999.9 0
1.8638 2.40252 999.9 0
0.0752921 -2.36226 999.9 0
2.82599 -2.52325 999.9 0
-1.48478 -1.30138 999.9 0
-2.46488 -2.83514 999.9 0
0.125049 -0.835763 999.9 0
-2.46993 -2.9801 999.9 0
-0.691754 -1.28786 999.9 0
1.92293 2.14951 999.9 0
2.5998 1.57217 999.9 0
-2.3185 -0.917545 999.9 0
-1.57731 -2.17455 999.9 0
-3.03765 -1.56997 999.9 0
2.921 -0.768172 999.9 0
-1.58346 -1.55758 999.9 0
4.38446 -2.99392 999.9 0
-0.852174 -0.435154 999.9 0
-1.91207 -2.71313 999.9 0
2.9686 -2.46618 999.9 0
-0.474436 -1.56351 999.9 0
-3.43282 -2.36676 999.9 0
2.63749 0.325884 999.9 0
2.47083 -0.885412 999.9 0
-2.44125 -2.00288 999.9 0
-0.648994 -0.92829 999.9 0
-0.360695 2.4425 999.9 0
-3.50147 -0.465183 999.9 0
2.06795 3.07268 999.9 0
0.738442 -0.37818 999.9 0
0.873893 1.83327 999.9 0
-0.513496 -1.54616 999.9 0
0.731923 -2.33276 999.9 0
3.80141 -3.10511 999.9 0
-0.108332 -0.412657 999.9 0
-1.12791 -1.5886 999.9 0
-1.43749 -2.01609 999.9 0
2.10772 -2.54639 999.9 0
3.54486 1.19069 999.9 0
-3.01123 -2.42259 999.9 0
-4.62331 -1.68161 999.9 0
2.49006 2.36199 999.9 0
-0.507208 1.14521 999.9 0
1.55461 0.0573144 999.9 0
-0.604787 2.11511 999.9 0
-3.313 -1.23538 999.9 0
2.42823 1.66801 999.9 0
-0.0676785 3.13562 999.9 0
2.36387 -2.66836 999.9 0
1.25437 1.85654 999.9 0
-1.69795 -0.27567 999.9 0
-2.20856 1.50522 999.9 0
2.10974 2.47831 999.9 0
-2.55671 -1.94734 999.9 0
-3.84576 0.073128 999.9 0
4.07945 -3.13076 999.9 0
0.0565568 0.689342 999.9 0
0.833415 1.61567 999.9 0
2.80283 1.74226 999.9 0
3.19008 -1.17609 999.9 0
1.7766 -0.0121581 999.9 0
1.08202 -0.383952 999.9 0
0.636967 -0.345821 999.9 0
-0.882419 -0.416547 999.9 0
4.31127 0.950415 999.9 0
1.96281 0.0442981 999.9 0
0.478309 2.48434 999.9 0
-1.36744 2.25924 999.9 0
-2.10077 2.61702 999.9 0
-0.219727 -1.3247 999.9 0
-2.21196 -2.99098 999.9 0
1.77899 -2.24983 999.9 0
-4.2378 -2.42871 999.9 0
4.19272 -0.118882 999.9 0
2.20259 2.18099 999.9 0
-4.04475 1.51198 999.9 0
